order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-001968,1,Cable,USB 3.0 Cable,2,290.15,580.31
PO-2023-000882,2,Router,MX480,1,98015.66,98015.66
PO-2023-001799,2,Load Balancer,A10 Thunder 3030S,2,87938.28,175876.57
PO-2023-002827,1,Optics/Transceivers,SFP 1000BASE-T,6,4439.65,26637.91
PO-2023-001581,9,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,929.37,929.37
PO-2023-003160,2,Warranty/Support,ProSupport Plus,1,33722.5,33722.5
PO-2023-002334,6,Optics/Transceivers,XFP 10GBASE-ER,1,1513.19,1513.19
PO-2023-002351,5,Software License,Microsoft SQL Server,4,58431.23,233724.92
PO-2023-001367,1,Cable,Cat6 Ethernet Cable,1,310.77,310.77
PO-2023-001313,2,Firewall,FortiGate 600E,1,30934.86,30934.86
PO-2023-002362,1,Firewall,PA-3220,2,48493.13,96986.26
PO-2023-001437,2,UPS,Smart-UPS SRT 10000VA,3,22324.64,66973.91
PO-2023-002178,3,Warranty/Support,Premium Support,3,19599.59,58798.76
PO-2023-003437,7,Network Switch,PowerConnect 8024F,2,51145.27,102290.54
PO-2023-002829,2,Load Balancer,A10 Thunder 3030S,9,41363.94,372275.47
PO-2023-000674,2,Server,ProLiant DL380 Gen10,4,27077.44,108309.74
PO-2023-001701,2,Cooling Unit,InRow RP 300mm,5,37244.32,186221.6
PO-2023-002334,2,Router,7206 VXR,5,86898.52,434492.58
PO-2023-001189,3,Router,SRX5800,1,53210.06,53210.06
PO-2023-002769,2,Cable,Cat6 Ethernet Cable,3,229.36,688.08
PO-2023-000595,2,Router,MX480,1,84842.71,84842.71
PO-2023-002844,2,Warranty/Support,5-Year 24x7x4,2,26904.76,53809.53
PO-2023-002920,1,Network Switch,Juniper EX4650,2,58604.17,117208.34
PO-2023-003301,1,Cooling Unit,Liebert XD,1,96600.25,96600.25
PO-2023-001810,2,Firewall,pfSense SG-5100,2,43125.69,86251.38
PO-2023-000192,2,PDU,Intelligent PDU,5,4180.35,20901.77
PO-2023-003327,2,PDU,Basic Rack PDU,1,2312.16,2312.16
PO-2023-000358,1,Cooling Unit,Liebert XD,1,34053.28,34053.28
PO-2023-002193,1,Cooling Unit,Liebert XD,1,60206.77,60206.77
PO-2023-002130,1,Warranty/Support,Hardware Replacement,3,26690.27,80070.8
PO-2023-002522,1,PDU,Basic Rack PDU,2,4227.81,8455.61
PO-2023-003138,1,Rack,NetShelter SX 42U,3,3518.08,10554.25
PO-2023-001416,4,Warranty/Support,Hardware Replacement,1,16710.61,16710.61
PO-2023-000044,2,Router,7206 VXR,7,29603.35,207223.46
PO-2023-000058,2,Cable,Power Cord C13-C14,5,278.32,1391.6
PO-2023-002064,8,Load Balancer,Radware Alteon VA,4,47057.21,188228.84
PO-2023-001241,7,Cooling Unit,CyberAir 3,1,77207.49,77207.49
PO-2023-002357,2,UPS,Smart-UPS SRT 10000VA,1,18933.88,18933.88
PO-2023-001949,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,3589.1,3589.1
PO-2023-001563,8,UPS,RT 11000VA,6,33162.27,198973.6
PO-2023-000958,1,Optics/Transceivers,CFP 100GBASE-LR4,9,3301.63,29714.71
PO-2023-000584,1,Network Switch,ProCurve 5406zl,2,5008.92,10017.83
PO-2023-000786,3,Software License,VMware vSphere,1,95488.44,95488.44
PO-2023-000400,1,Software License,Windows Server 2022,1,92124.16,92124.16
PO-2023-003047,4,Server,PowerEdge R740,3,8632.83,25898.5
PO-2023-000992,2,Router,RTX1210,1,34071.45,34071.45
PO-2023-001809,2,Load Balancer,Kemp LoadMaster LM-X15,1,95198.51,95198.51
PO-2023-003371,21,Load Balancer,HAProxy Enterprise,3,72734.1,218202.29
PO-2023-003435,4,Router,ISR 4451,1,25202.44,25202.44
PO-2023-003170,8,Server,UCS C220 M5,1,41349.35,41349.35
PO-2023-002548,6,Optics/Transceivers,SFP28 25GBASE-SR,2,4390.86,8781.72
PO-2023-001335,3,Optics/Transceivers,CFP 100GBASE-LR4,2,4671.85,9343.7
PO-2023-001952,1,Server,System x3650 M5,4,28449.16,113796.63
PO-2023-002260,10,Software License,Red Hat Enterprise Linux,8,52854.85,422838.78
PO-2023-001980,2,Warranty/Support,Premium Support,3,17328.66,51985.98
PO-2023-001051,4,Cooling Unit,CyberAir 3,6,77544.49,465266.97
PO-2023-001269,7,Storage Array,Pure FlashArray//X,3,133079.76,399239.27
PO-2023-000880,1,Server,PowerEdge R740,6,37092.39,222554.35
PO-2023-001351,2,Warranty/Support,5-Year 24x7x4,2,22708.3,45416.61
PO-2023-001371,3,Storage Array,NetApp FAS2750,6,185025.69,1110154.13
PO-2023-002369,2,Cooling Unit,SmartCool Gen4,4,52500.93,210003.72
PO-2023-001224,1,Rack,Colocation Rack 47U,3,1301.54,3904.61
PO-2023-001980,3,Software License,Citrix XenApp,3,13731.59,41194.76
PO-2023-002849,4,Firewall,pfSense SG-5100,3,122324.34,366973.02
PO-2023-002277,1,Cable,Cat6 Ethernet Cable,3,233.22,699.67
PO-2023-001507,2,Network Switch,Catalyst 9300,1,18761.72,18761.72
PO-2023-001548,4,UPS,Smart-UPS SRT 10000VA,3,35222.28,105666.84
PO-2023-000274,1,Router,ASR 1001-X,2,71582.24,143164.48
PO-2023-000107,5,Cooling Unit,Liebert XD,8,84343.51,674748.12
PO-2023-002081,7,UPS,Smart-UPS SRT 10000VA,1,24800.1,24800.1
PO-2023-002940,1,PDU,Basic Rack PDU,4,4321.49,17285.97
PO-2023-000823,3,Cooling Unit,SmartCool Gen4,1,48199.05,48199.05
PO-2023-001202,5,Optics/Transceivers,SFP 1000BASE-T,1,4371.56,4371.56
PO-2023-000855,2,PDU,Zero U PDU,2,582.43,1164.85
PO-2023-001733,10,Server,PowerEdge R740,4,40970.31,163881.22
PO-2023-002269,4,Rack,SmartRack 25U,5,2683.13,13415.66
PO-2023-001416,7,Optics/Transceivers,XFP 10GBASE-ER,2,352.42,704.85
PO-2023-000759,3,Cooling Unit,CoolIT Direct2Die,4,93907.51,375630.05
PO-2023-000207,1,Software License,Oracle Database,4,27648.16,110592.66
PO-2023-000898,1,Network Switch,Arista 7050X3,2,22824.25,45648.49
PO-2023-002283,6,Cooling Unit,Stulz CyberAir,3,70125.43,210376.28
PO-2023-002998,6,Router,ASR 1001-X,3,29518.0,88553.99
PO-2023-003047,7,Firewall,FortiGate 600E,1,130106.03,130106.03
PO-2023-001899,1,Warranty/Support,Extended Warranty,4,10304.22,41216.87
PO-2023-002307,5,PDU,Switched Rack PDU,5,736.4,3682.01
PO-2023-000195,1,Cable,HDMI Cable 2.1,6,308.87,1853.23
PO-2023-002964,3,PDU,Metered Rack PDU,7,2167.6,15173.21
PO-2023-000832,3,Software License,Microsoft SQL Server,3,27890.15,83670.45
PO-2023-000020,4,Warranty/Support,3-Year Next Business Day,3,31097.35,93292.04
PO-2023-002795,2,Rack,Open Frame Rack 42U,3,3249.01,9747.03
PO-2023-001063,1,Optics/Transceivers,SFP 1000BASE-T,4,1159.97,4639.87
PO-2023-002690,8,Software License,Windows Server 2022,2,5189.78,10379.55
PO-2023-000543,5,Network Switch,Catalyst 9300,2,39073.06,78146.12
PO-2023-003165,2,Server,PowerEdge R750,1,33096.12,33096.12
PO-2023-002211,1,UPS,PowerMax 2000,1,49838.8,49838.8
PO-2023-000485,2,Firewall,PA-3220,3,123092.78,369278.34
PO-2023-001869,12,Cooling Unit,SmartCool Gen4,2,38314.96,76629.92
PO-2023-003486,5,Software License,Red Hat Enterprise Linux,14,23821.53,333501.35
PO-2023-002278,3,Rack,Wall Mount 12U,1,4151.11,4151.11
PO-2023-000258,2,Load Balancer,A10 Thunder 3030S,1,69683.16,69683.16
PO-2023-001570,3,Router,ASR 1001-X,2,40250.92,80501.84
PO-2023-000583,1,Cable,Power Cord C13-C14,1,159.08,159.08
PO-2023-002699,4,Storage Array,Pure FlashArray//X,3,254533.02,763599.07
PO-2023-000319,2,Cooling Unit,CoolIT Direct2Die,2,70941.18,141882.37
PO-2023-000895,2,Network Switch,Catalyst 9300,2,12460.61,24921.21
PO-2023-002780,2,Storage Array,Unity XT 480,3,61059.64,183178.92
PO-2023-002554,2,Network Switch,Arista 7050X3,1,16732.35,16732.35
PO-2023-001116,1,Firewall,SRX4600,2,35814.72,71629.44
PO-2023-002613,4,Firewall,SRX4600,2,31976.31,63952.61
PO-2023-002953,1,Storage Array,VMAX All Flash,3,101317.85,303953.54
PO-2023-000063,3,Server,UCS C220 M5,1,32771.52,32771.52
PO-2023-002957,1,Network Switch,Catalyst 9300,1,7154.19,7154.19
PO-2023-000424,1,PDU,Intelligent PDU,1,3439.12,3439.12
PO-2023-001024,10,Rack,NetShelter SX 42U,2,1833.19,3666.38
PO-2023-001484,2,Router,ASR 1001-X,2,10458.66,20917.32
PO-2023-000848,2,Cooling Unit,CoolIT Direct2Die,3,96891.24,290673.71
PO-2023-001147,3,Warranty/Support,5-Year 24x7x4,1,6986.59,6986.59
PO-2023-000018,2,Rack,SmartRack 25U,1,2063.75,2063.75
PO-2023-002828,8,Storage Array,Pure FlashArray//X,1,119034.24,119034.24
PO-2023-002638,3,PDU,Switched Rack PDU,6,1522.94,9137.63
PO-2023-002595,2,Cable,Coaxial Cable RG6,1,349.55,349.55
PO-2023-001201,2,PDU,Switched Rack PDU,12,651.4,7816.77
PO-2023-001134,3,Software License,Red Hat Enterprise Linux,1,76977.47,76977.47
PO-2023-003493,2,Software License,Microsoft SQL Server,5,9821.66,49108.31
PO-2023-000487,1,Server,ProLiant DL380 Gen10,3,28088.47,84265.42
PO-2023-002254,2,Cable,USB 3.0 Cable,2,97.91,195.82
PO-2023-003437,2,Cable,Fiber Optic Cable SC-LC,2,267.69,535.38
PO-2023-001090,2,Warranty/Support,ProSupport Plus,3,28413.41,85240.22
PO-2023-000610,6,PDU,Zero U PDU,1,4775.81,4775.81
PO-2023-003371,2,Load Balancer,Citrix ADC VPX,1,11639.87,11639.87
PO-2023-003251,5,Rack,Colocation Rack 47U,2,4956.23,9912.47
PO-2023-001673,3,Firewall,pfSense SG-5100,3,19665.99,58997.97
PO-2023-000632,1,PDU,Basic Rack PDU,2,2526.76,5053.51
PO-2023-001646,2,Network Switch,PowerConnect 8024F,4,36410.67,145642.69
PO-2023-001530,1,Cable,Cat6 Ethernet Cable,2,434.75,869.49
PO-2023-002497,1,Network Switch,ProCurve 5406zl,2,28643.24,57286.48
PO-2023-002059,2,Cable,USB 3.0 Cable,2,89.88,179.75
PO-2023-000487,3,PDU,Intelligent PDU,3,2942.79,8828.36
PO-2023-000213,2,Warranty/Support,3-Year Next Business Day,1,8401.43,8401.43
PO-2023-002065,7,Load Balancer,A10 Thunder 3030S,1,81858.54,81858.54
PO-2023-002891,3,Software License,Windows Server 2022,1,814.34,814.34
PO-2023-003300,3,Server,PowerEdge R740,2,33275.12,66550.24
PO-2023-000355,1,Warranty/Support,ProSupport Plus,1,27005.52,27005.52
PO-2023-000290,7,Load Balancer,A10 Thunder 3030S,2,69826.53,139653.06
PO-2023-002452,5,Load Balancer,Radware Alteon VA,3,56502.25,169506.76
PO-2023-001992,6,Cable,USB 3.0 Cable,1,315.48,315.48
PO-2023-000858,7,Cable,Power Cord C13-C14,3,344.64,1033.92
PO-2023-001030,1,Storage Array,VMAX All Flash,2,411295.25,822590.5
PO-2023-000940,3,PDU,Metered Rack PDU,1,4026.75,4026.75
PO-2023-001915,4,Cooling Unit,Liebert XD,2,11555.71,23111.42
PO-2023-002705,1,Server,PowerEdge R750,2,15121.94,30243.89
PO-2023-002306,1,Firewall,PA-3220,1,103622.29,103622.29
PO-2023-000850,2,Firewall,pfSense SG-5100,2,73885.79,147771.58
PO-2023-001979,4,Storage Array,NetApp FAS2750,1,155093.56,155093.56
PO-2023-002397,1,UPS,Smart-UPS SRT 10000VA,2,18985.2,37970.39
PO-2023-002562,3,Cooling Unit,CoolIT Direct2Die,1,70080.76,70080.76
PO-2023-002381,4,UPS,Smart-UPS SRT 10000VA,3,27959.29,83877.86
PO-2023-001852,1,Storage Array,Pure FlashArray//X,3,358680.43,1076041.28
PO-2023-000003,1,Warranty/Support,5-Year 24x7x4,2,49507.67,99015.33
PO-2023-001907,5,Cable,Coaxial Cable RG6,2,29.75,59.51
PO-2023-000765,2,Storage Array,StorageGRID SG1000,2,470563.36,941126.72
PO-2023-001203,3,Warranty/Support,Hardware Replacement,1,19044.38,19044.38
PO-2023-000567,3,Warranty/Support,Extended Warranty,1,31417.56,31417.56
PO-2023-003277,3,Server,System x3650 M5,3,37916.86,113750.57
PO-2023-002398,17,Load Balancer,A10 Thunder 3030S,2,62640.92,125281.84
PO-2023-001942,2,UPS,PowerWave 9330,3,46543.27,139629.8
PO-2023-000160,1,Cable,Fiber Optic Cable SC-LC,12,122.29,1467.53
PO-2023-003030,6,Firewall,PA-3220,2,72088.98,144177.95
PO-2023-003040,2,Cooling Unit,CyberAir 3,3,91796.65,275389.94
PO-2023-002064,1,Storage Array,StorageGRID SG1000,4,93751.07,375004.29
PO-2023-003125,3,Load Balancer,Kemp LoadMaster LM-X15,1,31649.42,31649.42
PO-2023-002412,1,Cable,Coaxial Cable RG6,1,254.99,254.99
PO-2023-001011,1,Network Switch,Nexus 9000,1,11101.02,11101.02
PO-2023-003153,1,PDU,Monitored PDU,1,4598.69,4598.69
PO-2023-001997,2,PDU,Metered Rack PDU,2,3550.82,7101.65
PO-2023-000234,1,Network Switch,Nexus 9000,2,43307.09,86614.18
PO-2023-001081,5,Router,ISR 4451,2,98695.63,197391.25
PO-2023-000757,7,Firewall,SRX4600,1,33496.5,33496.5
PO-2023-001912,8,Server,System x3650 M5,1,46977.22,46977.22
PO-2023-002012,11,Firewall,SRX4600,2,4666.84,9333.68
PO-2023-002385,6,Software License,Citrix XenApp,3,5923.73,17771.18
PO-2023-003024,10,PDU,Zero U PDU,3,4570.1,13710.3
PO-2023-000826,1,Warranty/Support,3-Year Next Business Day,3,2954.46,8863.37
PO-2023-000835,3,Software License,Citrix XenApp,1,46307.15,46307.15
PO-2023-002885,4,Cable,HDMI Cable 2.1,6,190.45,1142.69
PO-2023-002631,1,Optics/Transceivers,SFP+ 10GBASE-SR,2,816.17,1632.33
PO-2023-002882,1,UPS,RT 11000VA,2,24543.8,49087.61
PO-2023-002753,1,Network Switch,Juniper EX4650,1,28093.7,28093.7
PO-2023-002388,3,Firewall,ASA 5516-X,2,118437.11,236874.22
PO-2023-003343,1,Cable,Fiber Optic Cable SC-LC,1,253.35,253.35
PO-2023-003303,2,Server,PowerEdge R750,1,30788.9,30788.9
PO-2023-000412,2,Cooling Unit,Liebert XD,1,52609.14,52609.14
PO-2023-000675,1,Server,System x3650 M5,3,31986.69,95960.06
PO-2023-003244,2,Server,PowerEdge R740,3,45154.79,135464.38
PO-2023-002919,1,Load Balancer,Citrix ADC VPX,1,26005.23,26005.23
PO-2023-002483,1,Optics/Transceivers,XFP 10GBASE-ER,2,495.76,991.51
PO-2023-003198,7,Software License,VMware vSphere,2,40655.89,81311.79
PO-2023-001583,4,Cooling Unit,Stulz CyberAir,1,24178.6,24178.6
PO-2023-003139,4,Network Switch,Arista 7050X3,2,43874.36,87748.72
PO-2023-002661,6,Software License,Red Hat Enterprise Linux,10,43301.44,433014.37
PO-2023-001608,8,Software License,Windows Server 2022,1,5855.89,5855.89
PO-2023-002347,4,Rack,SmartRack 25U,1,3325.56,3325.56
PO-2023-001396,1,UPS,PowerWave 9330,2,14072.6,28145.2
PO-2023-001108,1,Server,PowerEdge R750,1,16306.66,16306.66
PO-2023-003313,2,Server,System x3650 M5,6,9736.4,58418.39
PO-2023-001693,2,Cooling Unit,Liebert XD,1,68077.5,68077.5
PO-2023-001204,12,Software License,Oracle Database,6,87699.62,526197.7
PO-2023-002146,1,Network Switch,Juniper EX4650,1,26609.97,26609.97
PO-2023-002305,2,Firewall,PA-3220,2,135551.27,271102.53
PO-2023-003121,5,Load Balancer,F5 BIG-IP 4200v,1,35292.39,35292.39
PO-2023-000820,1,Server,PowerEdge R740,6,12790.18,76741.06
PO-2023-002344,1,Cooling Unit,CoolIT Direct2Die,2,99908.61,199817.23
PO-2023-002064,4,Software License,VMware vSphere,2,99558.67,199117.34
PO-2023-000525,8,Firewall,PA-3220,1,105699.43,105699.43
PO-2023-003287,2,Warranty/Support,ProSupport Plus,3,30872.17,92616.5
PO-2023-002516,2,Cooling Unit,Liebert XD,2,90317.93,180635.86
PO-2023-002488,1,Storage Array,Unity XT 480,1,334641.47,334641.47
PO-2023-003121,4,Software License,Microsoft SQL Server,2,2030.41,4060.82
PO-2023-000359,1,Load Balancer,Kemp LoadMaster LM-X15,8,63663.27,509306.17
PO-2023-002157,1,Cable,Fiber Optic Cable SC-LC,4,74.33,297.3
PO-2023-002530,4,Firewall,FortiGate 600E,2,118083.26,236166.52
PO-2023-003217,4,Load Balancer,A10 Thunder 3030S,1,48442.08,48442.08
PO-2023-003309,2,Rack,Colocation Rack 47U,2,4404.71,8809.42
PO-2023-001743,1,Warranty/Support,ProSupport Plus,5,44103.39,220516.97
PO-2023-003230,4,Software License,Citrix XenApp,5,92332.71,461663.53
PO-2023-000795,2,Cooling Unit,Liebert XD,4,30773.6,123094.4
PO-2023-003098,2,Cable,Fiber Optic Cable SC-LC,3,343.18,1029.53
PO-2023-001169,3,Firewall,FortiGate 600E,4,22752.33,91009.33
PO-2023-002117,1,Network Switch,Arista 7050X3,2,58410.9,116821.8
PO-2023-000570,2,Optics/Transceivers,XFP 10GBASE-ER,4,4156.77,16627.08
PO-2023-000075,2,Firewall,FortiGate 600E,2,37096.22,74192.45
PO-2023-002010,1,UPS,Smart-UPS SRT 10000VA,1,5329.09,5329.09
PO-2023-003034,4,Router,ISR 4451,2,87379.99,174759.97
PO-2023-002462,3,Network Switch,ProCurve 5406zl,2,64511.06,129022.12
PO-2023-002473,1,UPS,PowerWave 9330,1,44824.49,44824.49
PO-2023-000055,1,Server,System x3650 M5,3,24363.77,73091.3
PO-2023-000262,11,Warranty/Support,Extended Warranty,2,3540.54,7081.09
PO-2023-003368,2,Firewall,TZ570,2,52177.6,104355.2
PO-2023-002367,1,Cooling Unit,Liebert XD,1,27241.24,27241.24
PO-2023-002719,1,Software License,Windows Server 2022,1,72409.0,72409.0
PO-2023-003500,2,Software License,VMware vSphere,3,22732.11,68196.34
PO-2023-001388,1,Software License,Red Hat Enterprise Linux,1,81340.01,81340.01
PO-2023-003149,2,Cable,Cat6 Ethernet Cable,15,448.62,6729.32
PO-2023-001717,1,Storage Array,VMAX All Flash,1,215550.96,215550.96
PO-2023-001310,6,Optics/Transceivers,XFP 10GBASE-ER,2,893.72,1787.43
PO-2023-002588,2,Cooling Unit,Liebert XD,3,77444.26,232332.78
PO-2023-001570,1,Warranty/Support,5-Year 24x7x4,5,39672.56,198362.82
PO-2023-000865,5,Storage Array,NetApp FAS2750,1,359772.54,359772.54
PO-2023-001384,1,Storage Array,StorageGRID SG1000,4,358999.52,1435998.09
PO-2023-003377,7,Storage Array,Pure FlashArray//X,2,108732.11,217464.22
PO-2023-002390,2,Optics/Transceivers,CFP 100GBASE-LR4,3,2173.49,6520.47
PO-2023-001563,2,Router,SRX5800,2,44387.9,88775.8
PO-2023-002639,1,Cable,Fiber Optic Cable SC-LC,2,311.64,623.28
PO-2023-001760,4,Load Balancer,F5 BIG-IP 4200v,3,69143.15,207429.45
PO-2023-000844,1,Firewall,TZ570,2,48782.05,97564.1
PO-2023-002770,1,PDU,Intelligent PDU,2,4194.67,8389.34
PO-2023-000070,2,Firewall,SRX4600,2,73074.23,146148.47
PO-2023-001263,2,Cable,USB 3.0 Cable,1,21.24,21.24
PO-2023-003237,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,812.35,812.35
PO-2023-000973,5,PDU,Monitored PDU,1,980.22,980.22
PO-2023-002298,5,Network Switch,Juniper EX4650,2,21988.06,43976.13
PO-2023-002232,2,Network Switch,Catalyst 9300,2,39050.94,78101.88
PO-2023-002602,1,Rack,Colocation Rack 47U,2,2033.08,4066.16
PO-2023-002419,3,Firewall,FortiGate 600E,2,99119.61,198239.21
PO-2023-001740,4,UPS,PowerMax 2000,2,20928.34,41856.68
PO-2023-000303,2,UPS,Galaxy 7000,1,25084.69,25084.69
PO-2023-002552,3,Software License,Oracle Database,1,12019.79,12019.79
PO-2023-002805,8,Warranty/Support,Extended Warranty,2,32540.54,65081.07
PO-2023-001624,1,Software License,Oracle Database,2,33173.03,66346.05
PO-2023-003171,1,PDU,Metered Rack PDU,1,1970.78,1970.78
PO-2023-001930,4,PDU,Switched Rack PDU,3,1804.96,5414.87
PO-2023-002061,6,Optics/Transceivers,QSFP+ 40GBASE-LR4,4,664.59,2658.37
PO-2023-003209,2,Cooling Unit,Liebert XD,1,50492.96,50492.96
PO-2023-002330,5,Firewall,FortiGate 600E,1,43983.96,43983.96
PO-2023-001124,2,PDU,Intelligent PDU,5,1816.28,9081.42
PO-2023-003489,1,Rack,Colocation Rack 47U,3,1543.33,4630.0
PO-2023-001064,5,PDU,Monitored PDU,2,1827.17,3654.34
PO-2023-002251,4,Cable,HDMI Cable 2.1,4,455.77,1823.09
PO-2023-001786,1,Network Switch,Catalyst 9300,2,68577.46,137154.92
PO-2023-000778,7,Optics/Transceivers,XFP 10GBASE-ER,2,4150.12,8300.25
PO-2023-001837,1,Network Switch,PowerConnect 8024F,2,63157.38,126314.76
PO-2023-001422,2,UPS,Smart-UPS SRT 10000VA,1,6210.34,6210.34
PO-2023-002967,1,PDU,Monitored PDU,2,3540.83,7081.67
PO-2023-001256,7,Firewall,ASA 5516-X,1,134037.76,134037.76
PO-2023-003059,4,Optics/Transceivers,XFP 10GBASE-ER,1,4892.76,4892.76
PO-2023-000042,1,Cooling Unit,CyberAir 3,3,13974.89,41924.67
PO-2023-002189,1,Router,MX480,2,83332.81,166665.62
PO-2023-003311,4,Rack,Colocation Rack 47U,1,1842.65,1842.65
PO-2023-000745,2,Storage Array,Pure FlashArray//X,6,200121.78,1200730.66
PO-2023-000729,1,Software License,Red Hat Enterprise Linux,2,42044.97,84089.94
PO-2023-001147,2,Rack,Server Rack 48U,1,1181.64,1181.64
PO-2023-001708,1,Software License,Windows Server 2022,1,59442.25,59442.25
PO-2023-000556,3,UPS,PowerMax 2000,1,49798.24,49798.24
PO-2023-003165,6,Warranty/Support,Extended Warranty,1,36125.62,36125.62
PO-2023-002803,2,PDU,Intelligent PDU,1,2496.23,2496.23
PO-2023-000033,5,Warranty/Support,ProSupport Plus,2,48789.3,97578.59
PO-2023-003108,4,PDU,Intelligent PDU,2,3603.11,7206.22
PO-2023-001955,1,Cooling Unit,SmartCool Gen4,2,72407.22,144814.45
PO-2023-002283,3,Network Switch,Juniper EX4650,3,66894.32,200682.95
PO-2023-003305,4,Cable,Coaxial Cable RG6,3,160.36,481.09
PO-2023-000148,3,Router,7206 VXR,1,65860.38,65860.38
PO-2023-002088,3,Router,ASR 1001-X,1,77715.91,77715.91
PO-2023-002029,13,Network Switch,Catalyst 9300,2,51024.91,102049.81
PO-2023-001502,1,Server,System x3650 M5,1,44462.94,44462.94
PO-2023-000232,1,Load Balancer,HAProxy Enterprise,2,78062.84,156125.68
PO-2023-001383,3,Software License,VMware vSphere,4,73116.32,292465.26
PO-2023-003100,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,4810.3,9620.59
PO-2023-003053,4,Optics/Transceivers,XFP 10GBASE-ER,1,4978.13,4978.13
PO-2023-002437,1,Server,UCS C220 M5,6,8098.81,48592.85
PO-2023-001003,1,Rack,NetShelter SX 42U,1,2958.76,2958.76
PO-2023-002716,7,Load Balancer,F5 BIG-IP 4200v,3,72830.73,218492.2
PO-2023-002725,1,Cooling Unit,Liebert XD,4,24907.81,99631.23
PO-2023-000143,3,Optics/Transceivers,CFP 100GBASE-LR4,1,4516.78,4516.78
PO-2023-001434,1,Network Switch,Catalyst 9300,2,8647.91,17295.83
PO-2023-000188,5,Storage Array,StorageGRID SG1000,6,60540.07,363240.43
PO-2023-003174,2,Server,System x3650 M5,3,9263.26,27789.78
PO-2023-002421,1,UPS,PowerWave 9330,2,8210.28,16420.57
PO-2023-002530,9,Software License,Oracle Database,3,35270.06,105810.17
PO-2023-001645,4,Storage Array,Pure FlashArray//X,1,90800.88,90800.88
PO-2023-003197,12,Warranty/Support,Extended Warranty,4,31360.98,125443.91
PO-2023-000532,1,Software License,Red Hat Enterprise Linux,1,24744.17,24744.17
PO-2023-002437,2,Warranty/Support,ProSupport Plus,3,8830.11,26490.34
PO-2023-002672,8,Rack,Server Rack 48U,2,3141.89,6283.77
PO-2023-002160,2,Warranty/Support,5-Year 24x7x4,2,48212.06,96424.11
PO-2023-000868,5,Server,UCS C220 M5,1,41272.36,41272.36
PO-2023-003110,2,Server,UCS C220 M5,2,47578.3,95156.6
PO-2023-000542,3,Firewall,pfSense SG-5100,2,138450.74,276901.49
PO-2023-003131,3,UPS,PowerMax 2000,7,40794.32,285560.24
PO-2023-001723,4,Software License,Oracle Database,1,41481.48,41481.48
PO-2023-002723,1,Cable,Cat6 Ethernet Cable,2,57.37,114.74
PO-2023-002369,3,Cable,USB 3.0 Cable,1,297.51,297.51
PO-2023-000962,2,UPS,PowerMax 2000,4,27198.21,108792.84
PO-2023-002214,2,Software License,Citrix XenApp,1,62477.3,62477.3
PO-2023-002088,1,Load Balancer,HAProxy Enterprise,4,97239.98,388959.93
PO-2023-002394,9,Warranty/Support,Premium Support,1,38050.99,38050.99
PO-2023-001984,1,Network Switch,ProCurve 5406zl,2,3170.36,6340.72
PO-2023-002513,4,Rack,SmartRack 25U,1,3686.06,3686.06
PO-2023-000027,7,Storage Array,3PAR 8450,3,66737.35,200212.06
PO-2023-000748,5,PDU,Switched Rack PDU,5,4749.97,23749.85
PO-2023-000861,1,Storage Array,NetApp FAS2750,1,328747.51,328747.51
PO-2023-002892,3,Software License,Windows Server 2022,2,8153.2,16306.4
PO-2023-002886,1,UPS,OnLine S3 15kVA,1,15115.17,15115.17
PO-2023-000841,1,Router,RTX1210,2,88187.95,176375.9
PO-2023-002353,6,Software License,Oracle Database,1,59181.71,59181.71
PO-2023-000333,3,Cooling Unit,InRow RP 300mm,1,66977.66,66977.66
PO-2023-000036,10,Router,ISR 4451,1,66884.94,66884.94
PO-2023-002215,2,UPS,PowerWave 9330,1,40428.96,40428.96
PO-2023-000404,1,UPS,PowerWave 9330,3,10097.14,30291.42
PO-2023-002234,1,Router,7206 VXR,2,77967.32,155934.64
PO-2023-001992,7,Network Switch,Juniper EX4650,2,35018.18,70036.37
PO-2023-002444,1,Server,ProLiant DL380 Gen10,3,42875.53,128626.59
PO-2023-000925,6,PDU,Basic Rack PDU,2,1534.66,3069.33
PO-2023-001390,2,Optics/Transceivers,SFP 1000BASE-T,3,4584.33,13753.0
PO-2023-000388,1,Router,RTX1210,2,81637.24,163274.48
PO-2023-001953,5,UPS,OnLine S3 15kVA,2,22638.52,45277.03
PO-2023-001498,1,Rack,Colocation Rack 47U,2,3914.22,7828.45
PO-2023-003321,1,Cooling Unit,CoolIT Direct2Die,3,53034.9,159104.71
PO-2023-002614,2,UPS,Smart-UPS SRT 10000VA,1,47749.3,47749.3
PO-2023-000175,3,Rack,Open Frame Rack 42U,1,3684.63,3684.63
PO-2023-002729,1,Cooling Unit,InRow RP 300mm,1,78760.67,78760.67
PO-2023-001894,4,Optics/Transceivers,XFP 10GBASE-ER,1,4540.54,4540.54
PO-2023-001729,4,Cooling Unit,Stulz CyberAir,1,66089.23,66089.23
PO-2023-001869,4,Firewall,TZ570,2,12921.95,25843.9
PO-2023-002006,5,Load Balancer,F5 BIG-IP 4200v,1,44622.47,44622.47
