order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-003470,1,Cable,Coaxial Cable RG6,3,286.75,860.26
PO-2023-002613,5,Cable,USB 3.0 Cable,1,82.72,82.72
PO-2023-000988,20,Router,RTX1210,2,35834.75,71669.5
PO-2023-001184,1,Network Switch,PowerConnect 8024F,4,18277.98,73111.9
PO-2023-002468,3,PDU,Basic Rack PDU,2,3118.31,6236.63
PO-2023-001052,4,Router,SRX5800,4,12549.6,50198.41
PO-2023-002889,5,Warranty/Support,ProSupport Plus,4,49258.51,197034.03
PO-2023-001141,4,Optics/Transceivers,QSFP+ 40GBASE-LR4,6,1759.9,10559.37
PO-2023-001216,2,Network Switch,PowerConnect 8024F,8,5291.71,42333.71
PO-2023-001955,3,UPS,Smart-UPS SRT 10000VA,1,12062.89,12062.89
PO-2023-000202,2,Server,ThinkSystem SR650,1,34858.56,34858.56
PO-2023-001034,13,Warranty/Support,ProSupport Plus,3,32661.78,97985.33
PO-2023-000881,2,UPS,Smart-UPS SRT 10000VA,1,30014.21,30014.21
PO-2023-001038,4,Warranty/Support,3-Year Next Business Day,2,7857.03,15714.06
PO-2023-001728,8,Load Balancer,F5 BIG-IP 4200v,2,83678.23,167356.47
PO-2023-000036,5,Warranty/Support,3-Year Next Business Day,2,25866.65,51733.31
PO-2023-001672,10,Cooling Unit,Liebert XD,3,29934.54,89803.61
PO-2023-002198,1,Storage Array,3PAR 8450,2,481745.4,963490.81
PO-2023-000251,2,Network Switch,Catalyst 9300,2,43215.12,86430.23
PO-2023-001397,1,Software License,Red Hat Enterprise Linux,3,14385.46,43156.37
PO-2023-000091,4,Cable,Fiber Optic Cable SC-LC,1,394.06,394.06
PO-2023-001979,3,PDU,Metered Rack PDU,1,1175.71,1175.71
PO-2023-000376,5,Firewall,PA-3220,2,13708.26,27416.52
PO-2023-003398,1,UPS,Smart-UPS SRT 10000VA,2,49430.4,98860.8
PO-2023-000138,2,Software License,Oracle Database,1,81131.26,81131.26
PO-2023-000753,1,Cable,Fiber Optic Cable SC-LC,2,139.37,278.75
PO-2023-002252,2,Cable,Cat6 Ethernet Cable,3,302.59,907.78
PO-2023-001371,2,Firewall,SRX4600,2,87996.08,175992.15
PO-2023-002682,10,Router,RTX1210,2,95823.28,191646.57
PO-2023-000320,2,UPS,PowerWave 9330,1,40935.01,40935.01
PO-2023-002676,5,Cable,Coaxial Cable RG6,2,209.48,418.97
PO-2023-003146,4,Rack,NetShelter SX 42U,1,2090.13,2090.13
PO-2023-002754,1,Warranty/Support,5-Year 24x7x4,8,33344.79,266758.32
PO-2023-001823,2,Firewall,PA-3220,2,127080.47,254160.94
PO-2023-000174,1,Cable,Coaxial Cable RG6,1,191.05,191.05
PO-2023-002573,1,Network Switch,Juniper EX4650,1,42659.15,42659.15
PO-2023-000674,1,UPS,PowerMax 2000,1,44890.03,44890.03
PO-2023-002271,2,Storage Array,StorageGRID SG1000,4,84026.59,336106.35
PO-2023-002018,1,Cooling Unit,InRow RP 300mm,6,20604.6,123627.59
PO-2023-001130,1,Network Switch,PowerConnect 8024F,9,44030.62,396275.56
PO-2023-001262,1,UPS,RT 11000VA,4,5658.08,22632.33
PO-2023-001979,1,Software License,Windows Server 2022,2,24129.64,48259.27
PO-2023-001236,1,Cooling Unit,CyberAir 3,1,38260.03,38260.03
PO-2023-000026,5,Storage Array,VMAX All Flash,7,436115.88,3052811.19
PO-2023-001681,4,Warranty/Support,Hardware Replacement,2,37813.34,75626.68
PO-2023-003377,3,Router,ISR 4451,2,54990.78,109981.55
PO-2023-000976,1,Storage Array,Unity XT 480,2,365582.14,731164.29
PO-2023-003133,1,Software License,Citrix XenApp,3,64882.15,194646.44
PO-2023-002117,3,PDU,Monitored PDU,3,4989.69,14969.06
PO-2023-001121,1,Warranty/Support,ProSupport Plus,9,21171.46,190543.14
PO-2023-002510,5,Load Balancer,Kemp LoadMaster LM-X15,1,59979.18,59979.18
PO-2023-002172,4,PDU,Switched Rack PDU,1,1824.11,1824.11
PO-2023-002489,3,Cable,Coaxial Cable RG6,5,39.12,195.59
PO-2023-000099,8,Cooling Unit,CyberAir 3,8,33087.71,264701.64
PO-2023-000726,1,Rack,Wall Mount 12U,1,1450.79,1450.79
PO-2023-000354,4,Optics/Transceivers,CFP 100GBASE-LR4,2,3073.29,6146.57
PO-2023-000130,1,Server,ProLiant DL380 Gen10,1,30408.31,30408.31
PO-2023-002526,24,Warranty/Support,Hardware Replacement,2,39172.23,78344.45
PO-2023-001805,2,Optics/Transceivers,SFP 1000BASE-T,4,759.68,3038.7
PO-2023-000088,2,Load Balancer,HAProxy Enterprise,5,80423.64,402118.22
PO-2023-000372,2,Warranty/Support,Premium Support,6,29288.65,175731.88
PO-2023-002307,7,Rack,Colocation Rack 47U,1,4893.36,4893.36
PO-2023-001744,4,Warranty/Support,3-Year Next Business Day,3,6634.66,19903.98
PO-2023-001932,4,Warranty/Support,5-Year 24x7x4,1,36901.81,36901.81
PO-2023-002329,1,Rack,NetShelter SX 42U,1,3046.03,3046.03
PO-2023-002541,2,Warranty/Support,ProSupport Plus,1,8449.76,8449.76
PO-2023-000270,2,Router,SRX5800,2,56736.57,113473.14
PO-2023-000716,1,Router,RTX1210,2,60243.29,120486.58
PO-2023-003371,15,Load Balancer,HAProxy Enterprise,1,75018.8,75018.8
PO-2023-002635,1,Software License,Citrix XenApp,1,79682.17,79682.17
PO-2023-001525,3,UPS,Galaxy 7000,1,38063.23,38063.23
PO-2023-000945,2,Load Balancer,F5 BIG-IP 4200v,1,68681.32,68681.32
PO-2023-002742,4,Storage Array,Pure FlashArray//X,3,370659.08,1111977.23
PO-2023-001777,1,Optics/Transceivers,SFP+ 10GBASE-SR,1,1760.0,1760.0
PO-2023-002681,1,Optics/Transceivers,SFP28 25GBASE-SR,1,1510.56,1510.56
PO-2023-000368,1,Router,SRX5800,2,7454.7,14909.4
PO-2023-002782,2,Firewall,ASA 5516-X,2,70568.09,141136.18
PO-2023-003113,2,Cooling Unit,SmartCool Gen4,1,50216.31,50216.31
PO-2023-003498,1,Firewall,PA-3220,2,40702.79,81405.58
PO-2023-001135,2,Software License,Citrix XenApp,1,68979.97,68979.97
PO-2023-002029,7,Rack,Wall Mount 12U,2,4115.46,8230.93
PO-2023-001669,1,Router,MX480,2,49777.04,99554.08
PO-2023-001676,2,Optics/Transceivers,SFP 1000BASE-T,2,2305.26,4610.52
PO-2023-003151,2,Cooling Unit,CyberAir 3,10,41675.74,416757.43
PO-2023-000150,1,Rack,SmartRack 25U,1,2076.08,2076.08
PO-2023-002862,8,Software License,Windows Server 2022,1,18210.04,18210.04
PO-2023-002731,3,Router,SRX5800,2,38634.35,77268.69
PO-2023-003246,4,Optics/Transceivers,SFP 1000BASE-T,1,3872.09,3872.09
PO-2023-003092,3,Cooling Unit,CyberAir 3,4,92036.53,368146.13
PO-2023-000894,1,Network Switch,Nexus 9000,2,66353.61,132707.21
PO-2023-001948,4,Firewall,pfSense SG-5100,1,22003.31,22003.31
PO-2023-002445,6,Cooling Unit,SmartCool Gen4,1,59159.16,59159.16
PO-2023-001046,1,Rack,Server Rack 48U,4,3591.02,14364.09
PO-2023-001115,3,PDU,Basic Rack PDU,1,818.98,818.98
PO-2023-002119,1,Server,ProLiant DL380 Gen10,3,7088.24,21264.71
PO-2023-003449,2,Warranty/Support,ProSupport Plus,3,38956.87,116870.6
PO-2023-002299,2,Firewall,TZ570,4,42711.8,170847.18
PO-2023-000815,1,Cable,Fiber Optic Cable SC-LC,4,367.55,1470.19
PO-2023-001402,3,Firewall,pfSense SG-5100,1,25157.47,25157.47
PO-2023-003094,1,Software License,Microsoft SQL Server,5,69437.96,347189.8
PO-2023-001970,1,Server,ProLiant DL380 Gen10,1,30106.55,30106.55
PO-2023-002255,2,UPS,PowerWave 9330,4,23967.74,95870.96
PO-2023-000088,8,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,1757.51,1757.51
PO-2023-001343,1,Software License,Red Hat Enterprise Linux,1,53132.89,53132.89
PO-2023-000385,7,Network Switch,Catalyst 9300,1,55689.92,55689.92
PO-2023-002330,4,Load Balancer,Citrix ADC VPX,4,21705.17,86820.66
PO-2023-002495,1,Storage Array,StorageGRID SG1000,2,166790.16,333580.31
PO-2023-000813,2,Warranty/Support,Extended Warranty,5,30137.39,150686.94
PO-2023-000310,5,Rack,SmartRack 25U,2,1548.91,3097.82
PO-2023-000998,4,Load Balancer,Radware Alteon VA,1,33713.5,33713.5
PO-2023-000722,3,Cable,HDMI Cable 2.1,6,62.67,376.05
PO-2023-000364,4,Firewall,PA-3220,2,58665.11,117330.22
PO-2023-001164,1,Rack,NetShelter SX 42U,3,2469.51,7408.52
PO-2023-002276,2,Network Switch,Catalyst 9300,1,9733.79,9733.79
PO-2023-000748,7,Software License,Oracle Database,4,94454.34,377817.36
PO-2023-003165,8,Optics/Transceivers,SFP28 25GBASE-SR,7,431.25,3018.73
PO-2023-001608,1,Cooling Unit,InRow RP 300mm,2,99285.7,198571.39
PO-2023-002053,1,PDU,Basic Rack PDU,1,2034.4,2034.4
PO-2023-002209,5,Warranty/Support,Hardware Replacement,2,4169.69,8339.38
PO-2023-003162,1,Server,System x3650 M5,2,19593.71,39187.42
PO-2023-002963,2,Warranty/Support,3-Year Next Business Day,1,1950.14,1950.14
PO-2023-002035,1,Cooling Unit,Liebert XD,1,32228.9,32228.9
PO-2023-000534,3,Server,ProLiant DL380 Gen10,1,45345.72,45345.72
PO-2023-001269,3,Optics/Transceivers,SFP+ 10GBASE-SR,1,4851.17,4851.17
PO-2023-003387,3,PDU,Basic Rack PDU,2,1467.72,2935.44
PO-2023-003390,3,Firewall,TZ570,2,75728.83,151457.66
PO-2023-001877,6,Network Switch,Catalyst 9300,2,36280.44,72560.87
PO-2023-001271,3,Cable,Fiber Optic Cable SC-LC,2,188.77,377.54
PO-2023-000485,5,Software License,Red Hat Enterprise Linux,7,95966.65,671766.57
PO-2023-000412,1,Cable,Cat6 Ethernet Cable,2,32.57,65.15
PO-2023-001758,7,Load Balancer,Kemp LoadMaster LM-X15,1,58829.93,58829.93
PO-2023-001269,8,Load Balancer,Citrix ADC VPX,1,44723.83,44723.83
PO-2023-000374,2,Load Balancer,Radware Alteon VA,4,79045.36,316181.46
PO-2023-002728,1,Cooling Unit,CyberAir 3,1,87933.5,87933.5
PO-2023-000290,5,Rack,Open Frame Rack 42U,1,2156.98,2156.98
PO-2023-003344,5,Load Balancer,Kemp LoadMaster LM-X15,4,40089.65,160358.6
PO-2023-002828,1,Software License,Citrix XenApp,1,69429.33,69429.33
PO-2023-000246,3,Cable,Cat6 Ethernet Cable,3,212.08,636.23
PO-2023-001191,6,Software License,Citrix XenApp,8,5141.8,41134.4
PO-2023-000735,3,Cable,USB 3.0 Cable,2,367.66,735.31
PO-2023-003272,1,Storage Array,StorageGRID SG1000,1,325499.45,325499.45
PO-2023-000858,5,PDU,Switched Rack PDU,1,3444.77,3444.77
PO-2023-000634,1,Firewall,FortiGate 600E,2,143992.25,287984.49
PO-2023-002655,3,Storage Array,VMAX All Flash,2,202103.47,404206.94
PO-2023-001686,1,Software License,VMware vSphere,2,49356.47,98712.94
PO-2023-001063,14,Warranty/Support,5-Year 24x7x4,1,38099.85,38099.85
PO-2023-000175,2,Rack,Wall Mount 12U,2,2400.81,4801.62
PO-2023-000708,5,Router,7206 VXR,2,28222.96,56445.92
PO-2023-002080,1,Rack,Wall Mount 12U,1,4490.61,4490.61
PO-2023-002648,4,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,822.58,822.58
PO-2023-002760,4,PDU,Zero U PDU,2,2514.48,5028.97
PO-2023-000326,3,Storage Array,Pure FlashArray//X,3,177007.65,531022.96
PO-2023-003251,3,Cooling Unit,InRow RP 300mm,1,83620.86,83620.86
PO-2023-003165,7,PDU,Intelligent PDU,1,1943.85,1943.85
PO-2023-003466,2,Software License,Citrix XenApp,1,15883.6,15883.6
PO-2023-002297,1,Router,SRX5800,8,94757.25,758058.03
PO-2023-001393,1,Optics/Transceivers,SFP+ 10GBASE-SR,1,4182.41,4182.41
PO-2023-000839,1,Optics/Transceivers,CFP 100GBASE-LR4,1,2613.51,2613.51
PO-2023-002782,3,Load Balancer,HAProxy Enterprise,1,76015.22,76015.22
PO-2023-001551,9,Warranty/Support,5-Year 24x7x4,4,24674.29,98697.16
PO-2023-003139,5,Cooling Unit,Liebert XD,3,30043.15,90129.44
PO-2023-001148,3,UPS,Smart-UPS SRT 10000VA,1,26656.58,26656.58
PO-2023-003090,7,Warranty/Support,Premium Support,3,32958.81,98876.42
PO-2023-001729,5,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,3132.57,3132.57
PO-2023-001333,6,PDU,Basic Rack PDU,1,4412.07,4412.07
PO-2023-003073,2,Load Balancer,Citrix ADC VPX,1,26971.61,26971.61
PO-2023-001914,4,Network Switch,Nexus 9000,2,32530.66,65061.31
PO-2023-002794,1,Rack,Open Frame Rack 42U,2,2380.58,4761.17
PO-2023-001337,4,Optics/Transceivers,SFP28 25GBASE-SR,4,2632.69,10530.76
PO-2023-002227,4,PDU,Monitored PDU,1,3415.8,3415.8
PO-2023-001865,10,Network Switch,Nexus 9000,1,68494.82,68494.82
PO-2023-002104,3,UPS,OnLine S3 15kVA,8,34990.97,279927.79
PO-2023-000684,1,Load Balancer,Citrix ADC VPX,1,52904.07,52904.07
PO-2023-002102,1,Server,System x3650 M5,1,29799.53,29799.53
PO-2023-000773,1,UPS,OnLine S3 15kVA,2,10588.43,21176.87
PO-2023-001652,2,Network Switch,Nexus 9000,2,55093.63,110187.26
PO-2023-000027,1,Rack,Colocation Rack 47U,4,1820.31,7281.24
PO-2023-002136,4,Cooling Unit,InRow RP 300mm,4,54352.47,217409.89
PO-2023-001302,7,Software License,Microsoft SQL Server,1,98256.37,98256.37
PO-2023-003158,5,Rack,NetShelter SX 42U,4,1428.37,5713.5
PO-2023-000099,10,Firewall,PA-3220,2,25233.28,50466.57
PO-2023-001728,5,Network Switch,Arista 7050X3,2,3352.89,6705.78
PO-2023-003086,5,UPS,Galaxy 7000,2,46061.44,92122.89
PO-2023-002725,6,Warranty/Support,Hardware Replacement,1,46946.03,46946.03
PO-2023-000995,3,Cable,HDMI Cable 2.1,1,485.01,485.01
PO-2023-002150,1,Server,ProLiant DL380 Gen10,5,38160.59,190802.93
PO-2023-000760,1,Firewall,PA-3220,2,132222.11,264444.23
PO-2023-001258,1,Rack,SmartRack 25U,6,3836.35,23018.08
PO-2023-001855,8,Warranty/Support,Hardware Replacement,1,34267.84,34267.84
PO-2023-000463,2,Cable,HDMI Cable 2.1,2,250.79,501.58
PO-2023-002208,9,Router,SRX5800,3,53834.01,161502.02
PO-2023-002682,4,Server,ThinkSystem SR650,2,37312.8,74625.59
PO-2023-002290,2,Rack,Colocation Rack 47U,2,1285.7,2571.4
PO-2023-000654,1,Storage Array,NetApp FAS2750,2,384326.9,768653.79
PO-2023-002838,1,Firewall,PA-3220,3,130107.66,390322.97
PO-2023-000778,2,Warranty/Support,ProSupport Plus,1,46991.59,46991.59
PO-2023-000589,2,Warranty/Support,3-Year Next Business Day,3,45301.37,135904.1
PO-2023-001371,13,Server,ProLiant DL380 Gen10,2,7460.29,14920.58
PO-2023-000969,9,Load Balancer,F5 BIG-IP 4200v,2,85822.49,171644.98
PO-2023-001713,9,Load Balancer,A10 Thunder 3030S,1,95624.76,95624.76
PO-2023-000384,12,Firewall,TZ570,1,10654.64,10654.64
PO-2023-000014,2,Rack,SmartRack 25U,2,1404.49,2808.98
PO-2023-002611,1,PDU,Zero U PDU,5,4239.92,21199.62
PO-2023-001808,2,Warranty/Support,Premium Support,2,4614.77,9229.54
PO-2023-002563,2,Cooling Unit,Stulz CyberAir,1,59098.69,59098.69
PO-2023-003062,3,Software License,Windows Server 2022,1,84174.26,84174.26
PO-2023-002798,1,PDU,Intelligent PDU,1,1769.79,1769.79
PO-2023-000554,3,UPS,PowerWave 9330,2,5708.12,11416.24
PO-2023-002009,5,Optics/Transceivers,SFP28 25GBASE-SR,2,4973.11,9946.22
PO-2023-002706,1,Cable,USB 3.0 Cable,5,265.06,1325.29
PO-2023-003485,1,Server,PowerEdge R750,1,24566.07,24566.07
PO-2023-002607,1,Cooling Unit,CoolIT Direct2Die,3,86939.06,260817.17
PO-2023-003336,1,PDU,Zero U PDU,1,1160.57,1160.57
PO-2023-001551,8,Software License,Windows Server 2022,1,64983.05,64983.05
PO-2023-001974,3,Router,ASR 1001-X,3,21418.27,64254.8
PO-2023-002316,1,Cooling Unit,CoolIT Direct2Die,3,83425.13,250275.39
PO-2023-001608,4,Cooling Unit,CoolIT Direct2Die,2,10983.56,21967.11
PO-2023-001594,3,Warranty/Support,Hardware Replacement,6,44146.85,264881.08
PO-2023-000109,1,Router,ASR 1001-X,5,68441.44,342207.22
PO-2023-002360,2,Software License,Microsoft SQL Server,1,54402.87,54402.87
PO-2023-003009,4,PDU,Switched Rack PDU,1,3774.21,3774.21
PO-2023-002489,2,Cable,Power Cord C13-C14,2,444.92,889.84
PO-2023-002767,3,Warranty/Support,Premium Support,1,2417.94,2417.94
PO-2023-001351,3,UPS,PowerMax 2000,1,44108.41,44108.41
PO-2023-002997,2,Router,MX480,1,55615.7,55615.7
PO-2023-003323,3,Load Balancer,HAProxy Enterprise,4,57196.97,228787.9
PO-2023-001029,5,Cooling Unit,Liebert XD,2,69289.99,138579.98
PO-2023-001345,1,Firewall,TZ570,2,87579.16,175158.31
PO-2023-000385,6,Router,MX480,2,70533.25,141066.5
PO-2023-001786,2,Firewall,pfSense SG-5100,2,54360.5,108721.01
PO-2023-002802,2,Network Switch,ProCurve 5406zl,1,47650.05,47650.05
PO-2023-000388,2,Rack,SmartRack 25U,1,2687.1,2687.1
PO-2023-000919,4,Load Balancer,Radware Alteon VA,2,31211.98,62423.96
PO-2023-002865,4,Network Switch,Juniper EX4650,3,73891.03,221673.08
PO-2023-000569,7,Server,ProLiant DL380 Gen10,2,30062.84,60125.69
PO-2023-001460,11,Load Balancer,A10 Thunder 3030S,1,81281.93,81281.93
PO-2023-001748,1,Storage Array,Pure FlashArray//X,3,414757.96,1244273.89
PO-2023-001661,4,Cooling Unit,CyberAir 3,2,85860.34,171720.68
PO-2023-003153,6,Warranty/Support,Hardware Replacement,1,33018.76,33018.76
PO-2023-002328,1,Firewall,pfSense SG-5100,2,122331.74,244663.47
PO-2023-001851,1,Firewall,SRX4600,2,35138.97,70277.95
PO-2023-002116,4,Storage Array,VMAX All Flash,1,88181.17,88181.17
PO-2023-002513,2,Network Switch,Nexus 9000,6,30777.6,184665.6
PO-2023-002156,2,Cable,Fiber Optic Cable SC-LC,1,454.35,454.35
PO-2023-000092,1,Load Balancer,Citrix ADC VPX,1,69673.78,69673.78
PO-2023-002988,1,UPS,OnLine S3 15kVA,10,17004.89,170048.87
PO-2023-002687,1,Software License,Microsoft SQL Server,3,69675.2,209025.6
PO-2023-002084,2,Storage Array,Pure FlashArray//X,1,303613.92,303613.92
PO-2023-002768,2,Storage Array,Unity XT 480,1,153139.74,153139.74
PO-2023-002283,2,Storage Array,NetApp FAS2750,1,332596.04,332596.04
PO-2023-000798,1,Server,ProLiant DL380 Gen10,7,46882.01,328174.04
PO-2023-003437,1,PDU,Switched Rack PDU,6,4462.96,26777.78
PO-2023-000999,1,Router,ISR 4451,2,65973.67,131947.33
PO-2023-000893,1,Router,ISR 4451,1,11219.11,11219.11
PO-2023-000452,4,PDU,Monitored PDU,2,1953.82,3907.64
PO-2023-002769,9,Server,PowerEdge R740,3,31046.0,93137.99
PO-2023-003185,3,Warranty/Support,Hardware Replacement,1,10961.65,10961.65
PO-2023-000346,2,Software License,VMware vSphere,1,59390.29,59390.29
PO-2023-000514,1,Network Switch,Catalyst 9300,2,58245.15,116490.29
PO-2023-003415,1,Rack,Server Rack 48U,1,2880.65,2880.65
PO-2023-002816,2,Network Switch,ProCurve 5406zl,4,58673.29,234693.14
PO-2023-000794,1,Optics/Transceivers,SFP+ 10GBASE-SR,1,1102.66,1102.66
PO-2023-000538,5,Load Balancer,HAProxy Enterprise,3,51784.51,155353.54
PO-2023-002059,3,Warranty/Support,ProSupport Plus,2,33109.44,66218.87
PO-2023-001391,4,UPS,PowerMax 2000,3,27585.19,82755.56
PO-2023-001404,1,UPS,OnLine S3 15kVA,1,33614.81,33614.81
PO-2023-001894,2,Software License,Microsoft SQL Server,2,97164.96,194329.92
PO-2023-002480,8,PDU,Monitored PDU,1,3394.33,3394.33
PO-2023-000529,2,Server,ThinkSystem SR650,1,20641.99,20641.99
PO-2023-000741,1,PDU,Switched Rack PDU,5,2040.95,10204.74
PO-2023-002334,3,Warranty/Support,Premium Support,9,34135.17,307216.54
PO-2023-000956,1,Warranty/Support,5-Year 24x7x4,2,30595.42,61190.83
PO-2023-000718,2,Network Switch,PowerConnect 8024F,2,30150.3,60300.61
PO-2023-002012,9,Warranty/Support,ProSupport Plus,1,41845.15,41845.15
PO-2023-000229,1,Load Balancer,HAProxy Enterprise,2,65539.53,131079.07
PO-2023-000947,2,Cable,Fiber Optic Cable SC-LC,3,355.01,1065.03
PO-2023-000301,3,Warranty/Support,Hardware Replacement,4,23286.29,93145.15
PO-2023-002498,2,Router,ISR 4451,1,89061.13,89061.13
PO-2023-000356,1,Warranty/Support,5-Year 24x7x4,1,39254.72,39254.72
PO-2023-000813,5,Cooling Unit,Liebert XD,2,23429.0,46858.01
PO-2023-002630,2,Firewall,TZ570,2,34830.61,69661.23
PO-2023-000992,4,PDU,Intelligent PDU,1,1818.1,1818.1
PO-2023-001386,2,Router,SRX5800,2,88199.65,176399.3
PO-2023-001076,1,Network Switch,PowerConnect 8024F,2,2020.91,4041.83
PO-2023-001369,2,Load Balancer,Kemp LoadMaster LM-X15,2,63723.26,127446.52
PO-2023-003157,2,Software License,Citrix XenApp,1,27097.38,27097.38
PO-2023-000287,1,Router,SRX5800,2,85272.23,170544.46
PO-2023-000981,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,688.94,688.94
PO-2023-001390,7,Network Switch,Nexus 9000,4,60004.72,240018.86
PO-2023-001056,1,Warranty/Support,Hardware Replacement,1,20833.7,20833.7
PO-2023-003159,3,Optics/Transceivers,SFP28 25GBASE-SR,1,1137.43,1137.43
PO-2023-001044,4,Optics/Transceivers,SFP28 25GBASE-SR,1,1411.48,1411.48
PO-2023-002775,12,Cable,Power Cord C13-C14,1,332.09,332.09
PO-2023-001165,1,Router,MX480,2,73247.28,146494.56
PO-2023-001813,2,Cable,USB 3.0 Cable,1,482.52,482.52
PO-2023-001408,3,Cable,Fiber Optic Cable SC-LC,1,493.09,493.09
PO-2023-002979,2,Software License,Citrix XenApp,6,70024.3,420145.78
PO-2023-001003,2,Optics/Transceivers,XFP 10GBASE-ER,2,1294.74,2589.47
PO-2023-002400,6,Network Switch,Juniper EX4650,2,6530.34,13060.68
PO-2023-002231,2,Cable,Cat6 Ethernet Cable,4,38.35,153.4
PO-2023-000160,2,Cable,Cat6 Ethernet Cable,3,353.43,1060.28
PO-2023-001772,7,Software License,VMware vSphere,2,6714.66,13429.32
PO-2023-002400,2,Software License,VMware vSphere,2,18184.38,36368.75
PO-2023-001412,2,Router,MX480,1,87144.01,87144.01
PO-2023-001964,2,PDU,Intelligent PDU,1,1766.61,1766.61
PO-2023-000735,2,Storage Array,StorageGRID SG1000,6,486974.75,2921848.49
PO-2023-003016,3,Cable,Fiber Optic Cable SC-LC,1,474.23,474.23
PO-2023-001059,6,Storage Array,VMAX All Flash,2,233569.95,467139.89
PO-2023-001945,1,Load Balancer,Kemp LoadMaster LM-X15,1,75508.88,75508.88
PO-2023-000510,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,1445.27,2890.54
PO-2023-000384,9,Cable,Cat6 Ethernet Cable,2,37.98,75.96
PO-2023-001212,2,Software License,Microsoft SQL Server,8,85726.08,685808.67
PO-2023-002900,7,Server,PowerEdge R740,1,15370.99,15370.99
PO-2023-002511,1,PDU,Monitored PDU,1,1068.6,1068.6
PO-2023-002101,7,Network Switch,ProCurve 5406zl,5,22037.87,110189.35
PO-2023-000306,6,UPS,PowerMax 2000,5,42268.36,211341.82
PO-2023-001057,9,Network Switch,Catalyst 9300,2,45085.71,90171.42
PO-2023-003186,1,Rack,Wall Mount 12U,4,2927.83,11711.3
PO-2023-000234,3,Network Switch,Juniper EX4650,2,7884.92,15769.85
PO-2023-003203,2,Software License,Red Hat Enterprise Linux,2,76695.96,153391.92
PO-2023-000385,1,Firewall,PA-3220,6,26009.79,156058.77
PO-2023-002299,3,Cable,Cat6 Ethernet Cable,1,315.15,315.15
PO-2023-001455,5,Network Switch,Nexus 9000,2,42158.89,84317.79
PO-2023-001377,2,Router,SRX5800,1,16021.76,16021.76
PO-2023-001654,2,Software License,Citrix XenApp,5,34959.41,174797.04
PO-2023-001156,4,Optics/Transceivers,SFP 1000BASE-T,6,327.38,1964.29
PO-2023-003293,3,Optics/Transceivers,SFP+ 10GBASE-SR,5,2046.57,10232.86
PO-2023-002640,1,Server,PowerEdge R740,3,35676.19,107028.56
PO-2023-001855,6,Warranty/Support,3-Year Next Business Day,2,4102.54,8205.07
PO-2023-002745,4,Cable,HDMI Cable 2.1,1,219.29,219.29
PO-2023-003279,1,UPS,Smart-UPS SRT 10000VA,1,30837.51,30837.51
PO-2023-003131,1,Firewall,TZ570,5,133553.82,667769.12
PO-2023-000989,1,Server,PowerEdge R740,2,36450.62,72901.23
PO-2023-000163,4,Software License,Citrix XenApp,2,5711.99,11423.98
PO-2023-000391,1,Warranty/Support,ProSupport Plus,3,48681.65,146044.94
PO-2023-003397,8,Router,ASR 1001-X,2,65100.72,130201.43
PO-2023-001506,8,Firewall,TZ570,3,98418.79,295256.38
PO-2023-000035,2,Firewall,FortiGate 600E,5,108959.53,544797.63
PO-2023-003437,4,Router,ISR 4451,7,82836.07,579852.48
PO-2023-001617,3,Rack,NetShelter SX 42U,1,1767.4,1767.4
PO-2023-000761,1,Cooling Unit,Stulz CyberAir,2,85182.61,170365.22
PO-2023-001911,1,Load Balancer,Kemp LoadMaster LM-X15,3,74965.02,224895.07
PO-2023-000538,17,Software License,Microsoft SQL Server,4,41896.5,167585.98
PO-2023-002942,1,Cable,HDMI Cable 2.1,2,180.08,360.17
PO-2023-003426,2,Warranty/Support,5-Year 24x7x4,3,17603.28,52809.83
PO-2023-001982,4,UPS,RT 11000VA,7,43806.67,306646.71
PO-2023-003409,1,Optics/Transceivers,SFP+ 10GBASE-SR,8,2631.8,21054.43
PO-2023-001258,5,Software License,Microsoft SQL Server,1,78512.72,78512.72
PO-2023-003243,2,PDU,Metered Rack PDU,1,4614.89,4614.89
PO-2023-001185,2,Optics/Transceivers,SFP28 25GBASE-SR,1,942.03,942.03
PO-2023-002931,2,Optics/Transceivers,CFP 100GBASE-LR4,2,1479.95,2959.9
PO-2023-001805,1,Load Balancer,F5 BIG-IP 4200v,1,20289.78,20289.78
PO-2023-000498,1,Software License,Oracle Database,1,61784.53,61784.53
PO-2023-002912,12,Warranty/Support,5-Year 24x7x4,4,36335.05,145340.22
PO-2023-002922,1,Optics/Transceivers,SFP 1000BASE-T,3,1124.13,3372.38
PO-2023-001197,2,Cable,USB 3.0 Cable,1,244.33,244.33
PO-2023-003154,1,Optics/Transceivers,CFP 100GBASE-LR4,1,854.65,854.65
PO-2023-002488,5,Load Balancer,A10 Thunder 3030S,3,62195.07,186585.2
PO-2023-002782,1,Router,7206 VXR,2,68483.45,136966.89
PO-2023-003206,2,Software License,Oracle Database,3,56710.82,170132.45
PO-2023-000088,4,Network Switch,Catalyst 9300,2,7055.56,14111.13
