order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-002249,2,Warranty/Support,5-Year 24x7x4,1,4270.3,4270.3
PO-2023-000027,2,Rack,Server Rack 48U,3,1798.03,5394.08
PO-2023-000433,2,Storage Array,3PAR 8450,1,459359.82,459359.82
PO-2023-002483,8,Storage Array,Unity XT 480,3,85580.4,256741.19
PO-2023-001170,5,Software License,VMware vSphere,1,18560.33,18560.33
PO-2023-003070,2,Software License,Red Hat Enterprise Linux,3,87754.71,263264.12
PO-2023-000525,1,Cable,Coaxial Cable RG6,2,456.29,912.58
PO-2023-000868,2,Software License,Oracle Database,1,61571.07,61571.07
PO-2023-000263,11,Router,RTX1210,2,70668.43,141336.87
PO-2023-001615,2,Firewall,pfSense SG-5100,2,18262.58,36525.16
PO-2023-001205,4,Router,ASR 1001-X,2,83407.2,166814.41
PO-2023-003093,3,Server,ThinkSystem SR650,1,46842.5,46842.5
PO-2023-002981,1,UPS,Smart-UPS SRT 10000VA,1,34139.23,34139.23
PO-2023-000780,4,Rack,SmartRack 25U,2,3154.04,6308.07
PO-2023-002469,1,UPS,Galaxy 7000,1,31605.4,31605.4
PO-2023-003474,1,Storage Array,NetApp FAS2750,7,163994.12,1147958.81
PO-2023-000919,1,Warranty/Support,ProSupport Plus,8,11492.23,91937.81
PO-2023-003441,1,Cooling Unit,CoolIT Direct2Die,2,63590.58,127181.16
PO-2023-003243,3,Load Balancer,Radware Alteon VA,2,56791.0,113582.0
PO-2023-001350,2,Server,PowerEdge R750,1,40601.52,40601.52
PO-2023-000532,3,Router,ISR 4451,1,72932.25,72932.25
PO-2023-003235,1,UPS,Smart-UPS SRT 10000VA,1,22651.83,22651.83
PO-2023-001658,1,Cooling Unit,SmartCool Gen4,1,76409.05,76409.05
PO-2023-002007,2,Software License,VMware vSphere,5,55384.79,276923.93
PO-2023-000018,7,PDU,Zero U PDU,5,703.48,3517.42
PO-2023-001828,3,Cooling Unit,CoolIT Direct2Die,3,83752.08,251256.24
PO-2023-003047,3,Software License,Windows Server 2022,4,88581.33,354325.31
PO-2023-001952,3,Load Balancer,F5 BIG-IP 4200v,1,83657.33,83657.33
PO-2023-002632,1,Cable,Coaxial Cable RG6,1,219.81,219.81
PO-2023-002710,2,Optics/Transceivers,SFP+ 10GBASE-SR,5,3797.25,18986.27
PO-2023-002788,3,Network Switch,Catalyst 9300,2,53985.64,107971.29
PO-2023-002172,1,Rack,SmartRack 25U,2,1889.31,3778.61
PO-2023-002669,6,Cooling Unit,Liebert XD,2,51544.84,103089.68
PO-2023-002850,16,UPS,PowerMax 2000,7,12982.65,90878.53
PO-2023-000865,7,Warranty/Support,3-Year Next Business Day,2,21839.77,43679.54
PO-2023-001578,1,Optics/Transceivers,CFP 100GBASE-LR4,1,4122.64,4122.64
PO-2023-002444,3,Server,System x3650 M5,1,35873.19,35873.19
PO-2023-000241,7,Server,PowerEdge R740,1,28335.28,28335.28
PO-2023-002131,5,Storage Array,VMAX All Flash,6,211185.67,1267114.0
PO-2023-000767,1,Firewall,SRX4600,3,106225.37,318676.1
PO-2023-000788,1,Firewall,FortiGate 600E,1,140896.67,140896.67
PO-2023-001907,7,Warranty/Support,Premium Support,1,27378.71,27378.71
PO-2023-001178,3,Software License,Microsoft SQL Server,1,50601.46,50601.46
PO-2023-002042,2,Software License,Windows Server 2022,1,51999.17,51999.17
PO-2023-000892,2,Network Switch,Catalyst 9300,7,55611.57,389281.0
PO-2023-002955,4,Warranty/Support,Hardware Replacement,3,18195.62,54586.86
PO-2023-001460,1,Cable,HDMI Cable 2.1,3,397.46,1192.38
PO-2023-002935,3,PDU,Switched Rack PDU,3,1738.12,5214.37
PO-2023-002036,7,PDU,Zero U PDU,2,2900.48,5800.97
PO-2023-003327,1,Optics/Transceivers,SFP+ 10GBASE-SR,1,1886.8,1886.8
PO-2023-001527,1,Storage Array,StorageGRID SG1000,3,184229.34,552688.03
PO-2023-003317,5,Cooling Unit,InRow RP 300mm,1,70733.21,70733.21
PO-2023-001713,10,UPS,Smart-UPS SRT 10000VA,3,16753.08,50259.25
PO-2023-001224,4,Cooling Unit,CoolIT Direct2Die,3,36506.1,109518.31
PO-2023-002141,9,PDU,Monitored PDU,2,1670.98,3341.95
PO-2023-001670,1,Optics/Transceivers,SFP 1000BASE-T,1,598.6,598.6
PO-2023-002879,6,Optics/Transceivers,SFP28 25GBASE-SR,4,2405.42,9621.68
PO-2023-001953,3,Rack,Colocation Rack 47U,2,1866.38,3732.77
PO-2023-001157,2,PDU,Zero U PDU,2,4634.08,9268.16
PO-2023-003216,7,Network Switch,Arista 7050X3,2,56066.95,112133.89
PO-2023-001460,8,Server,ThinkSystem SR650,1,32472.92,32472.92
PO-2023-001155,2,Router,RTX1210,2,47932.22,95864.43
PO-2023-001800,2,Software License,Citrix XenApp,1,37316.6,37316.6
PO-2023-000371,2,UPS,PowerMax 2000,2,12624.01,25248.02
PO-2023-001241,12,PDU,Zero U PDU,2,1270.05,2540.1
PO-2023-002797,2,Optics/Transceivers,XFP 10GBASE-ER,3,3166.39,9499.18
PO-2023-000719,4,Rack,NetShelter SX 42U,6,1806.82,10840.91
PO-2023-000694,1,Warranty/Support,Extended Warranty,1,23548.13,23548.13
PO-2023-000939,2,Software License,Oracle Database,1,11379.74,11379.74
PO-2023-001402,2,Optics/Transceivers,CFP 100GBASE-LR4,1,3581.94,3581.94
PO-2023-003381,1,Server,ProLiant DL380 Gen10,2,22101.06,44202.12
PO-2023-000896,1,Cooling Unit,SmartCool Gen4,4,58982.47,235929.9
PO-2023-003388,6,Server,PowerEdge R740,7,43780.5,306463.48
PO-2023-002765,1,Cable,Power Cord C13-C14,1,342.1,342.1
PO-2023-001271,5,PDU,Zero U PDU,3,1537.7,4613.09
PO-2023-000511,2,Server,PowerEdge R740,2,17374.06,34748.13
PO-2023-000046,10,Rack,SmartRack 25U,1,1880.73,1880.73
PO-2023-000203,1,Server,ThinkSystem SR650,1,37985.0,37985.0
PO-2023-002889,1,Router,7206 VXR,3,72240.31,216720.93
PO-2023-002906,6,Cooling Unit,CoolIT Direct2Die,3,17521.8,52565.4
PO-2023-000673,1,Router,MX480,2,78464.32,156928.65
PO-2023-001012,4,Cooling Unit,SmartCool Gen4,3,50950.15,152850.44
PO-2023-000775,1,Warranty/Support,Hardware Replacement,1,24453.22,24453.22
PO-2023-002101,2,Load Balancer,Radware Alteon VA,4,34155.59,136622.36
PO-2023-000371,6,Optics/Transceivers,QSFP+ 40GBASE-LR4,3,2110.49,6331.46
PO-2023-002526,9,Cable,Coaxial Cable RG6,1,97.43,97.43
PO-2023-003008,3,Cable,Fiber Optic Cable SC-LC,2,266.48,532.96
PO-2023-003498,2,Network Switch,Catalyst 9300,2,62342.69,124685.37
PO-2023-002946,1,Optics/Transceivers,SFP28 25GBASE-SR,1,1844.7,1844.7
PO-2023-001328,8,Optics/Transceivers,SFP 1000BASE-T,4,250.83,1003.3
PO-2023-000593,3,UPS,Smart-UPS SRT 10000VA,4,26174.21,104696.83
PO-2023-002086,2,Cable,Power Cord C13-C14,1,251.55,251.55
PO-2023-001721,1,Rack,SmartRack 25U,5,4694.7,23473.52
PO-2023-001163,3,Load Balancer,F5 BIG-IP 4200v,1,63096.46,63096.46
PO-2023-001437,1,Load Balancer,Citrix ADC VPX,3,32260.89,96782.67
PO-2023-003196,2,PDU,Monitored PDU,7,4265.08,29855.54
PO-2023-002690,6,Cooling Unit,Liebert XD,1,90465.38,90465.38
PO-2023-001779,2,Software License,Microsoft SQL Server,3,17243.67,51731.02
PO-2023-001797,1,Router,ASR 1001-X,2,90495.14,180990.29
PO-2023-002887,4,Warranty/Support,3-Year Next Business Day,2,23062.05,46124.11
PO-2023-002049,1,Storage Array,3PAR 8450,4,486973.59,1947894.34
PO-2023-000264,3,Cable,Fiber Optic Cable SC-LC,3,352.8,1058.41
PO-2023-000801,1,Firewall,ASA 5516-X,2,50182.99,100365.97
PO-2023-002654,2,PDU,Basic Rack PDU,1,2655.34,2655.34
PO-2023-001587,2,UPS,PowerMax 2000,9,40701.56,366314.05
PO-2023-001835,1,Software License,Microsoft SQL Server,2,36411.83,72823.65
PO-2023-001703,1,Rack,Server Rack 48U,2,2265.27,4530.54
PO-2023-001535,3,PDU,Intelligent PDU,1,1887.2,1887.2
PO-2023-001810,6,Load Balancer,F5 BIG-IP 4200v,5,10488.71,52443.57
PO-2023-000262,10,Server,System x3650 M5,1,15510.53,15510.53
PO-2023-000023,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,5,730.87,3654.34
PO-2023-001402,4,UPS,Galaxy 7000,3,37951.67,113855.0
PO-2023-001157,4,Optics/Transceivers,SFP28 25GBASE-SR,2,2556.58,5113.16
PO-2023-001337,1,Network Switch,Juniper EX4650,2,59882.93,119765.87
PO-2023-002315,10,Optics/Transceivers,SFP+ 10GBASE-SR,1,193.95,193.95
PO-2023-000652,7,Server,PowerEdge R740,2,19366.55,38733.1
PO-2023-002828,3,UPS,PowerWave 9330,1,12479.97,12479.97
PO-2023-000103,10,Warranty/Support,Premium Support,12,48999.23,587990.78
PO-2023-001629,1,Router,7206 VXR,4,83207.46,332829.85
PO-2023-003430,2,Cooling Unit,InRow RP 300mm,4,26584.04,106336.16
PO-2023-003216,9,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,1163.65,1163.65
PO-2023-000582,1,Network Switch,ProCurve 5406zl,1,22043.78,22043.78
PO-2023-002639,4,Software License,Red Hat Enterprise Linux,2,1792.26,3584.51
PO-2023-001488,2,Software License,Red Hat Enterprise Linux,1,83897.88,83897.88
PO-2023-002308,8,Firewall,ASA 5516-X,2,120003.33,240006.66
PO-2023-002919,2,Router,RTX1210,6,78330.37,469982.21
PO-2023-002463,1,Cable,Cat6 Ethernet Cable,4,477.62,1910.49
PO-2023-001742,12,UPS,Galaxy 7000,4,19066.71,76266.85
PO-2023-001380,1,Warranty/Support,ProSupport Plus,4,36601.38,146405.51
PO-2023-001674,2,Storage Array,StorageGRID SG1000,3,195614.09,586842.26
PO-2023-000139,1,Router,7206 VXR,2,44486.01,88972.02
PO-2023-003077,2,Cable,Cat6 Ethernet Cable,2,184.02,368.05
PO-2023-001012,3,PDU,Switched Rack PDU,1,4032.94,4032.94
PO-2023-002313,5,Warranty/Support,Premium Support,1,38225.3,38225.3
PO-2023-002707,4,Rack,NetShelter SX 42U,1,4513.17,4513.17
PO-2023-002374,1,PDU,Intelligent PDU,1,3436.07,3436.07
PO-2023-001280,7,UPS,OnLine S3 15kVA,1,31095.77,31095.77
PO-2023-003320,3,UPS,PowerMax 2000,2,32319.05,64638.11
PO-2023-000280,1,Cooling Unit,InRow RP 300mm,3,85277.4,255832.21
PO-2023-001371,1,Rack,Open Frame Rack 42U,1,1665.04,1665.04
PO-2023-002081,1,Firewall,SRX4600,2,78075.59,156151.17
PO-2023-002732,8,Network Switch,Catalyst 9300,1,22059.03,22059.03
PO-2023-000487,4,Firewall,ASA 5516-X,1,99341.33,99341.33
PO-2023-002091,7,Cooling Unit,InRow RP 300mm,6,19711.17,118267.04
PO-2023-002675,4,Load Balancer,HAProxy Enterprise,3,39807.52,119422.57
PO-2023-002699,2,Firewall,pfSense SG-5100,2,141051.33,282102.67
PO-2023-001288,2,Optics/Transceivers,SFP 1000BASE-T,1,148.45,148.45
PO-2023-002873,1,Storage Array,StorageGRID SG1000,1,362208.82,362208.82
PO-2023-002260,1,Warranty/Support,Premium Support,7,1727.02,12089.16
PO-2023-000893,9,Firewall,SRX4600,2,43216.89,86433.77
PO-2023-003255,2,Storage Array,NetApp FAS2750,1,385571.94,385571.94
PO-2023-002053,2,Optics/Transceivers,XFP 10GBASE-ER,2,4195.63,8391.26
PO-2023-002528,1,Storage Array,3PAR 8450,1,252807.86,252807.86
PO-2023-002279,7,PDU,Basic Rack PDU,2,1149.71,2299.42
PO-2023-003414,4,Server,ThinkSystem SR650,1,19940.54,19940.54
PO-2023-001588,3,Cooling Unit,CyberAir 3,5,57873.16,289365.8
PO-2023-001201,4,Cooling Unit,CyberAir 3,1,51158.8,51158.8
PO-2023-001174,1,Rack,Wall Mount 12U,1,4489.71,4489.71
PO-2023-000348,3,Rack,Open Frame Rack 42U,2,2262.21,4524.43
PO-2023-003200,3,Storage Array,3PAR 8450,3,94187.36,282562.09
PO-2023-001617,1,Software License,Windows Server 2022,6,65437.9,392627.38
PO-2023-002853,2,PDU,Switched Rack PDU,1,3757.05,3757.05
PO-2023-001034,3,Cooling Unit,CoolIT Direct2Die,1,82862.13,82862.13
PO-2023-002816,3,Server,ProLiant DL380 Gen10,2,17362.39,34724.77
PO-2023-001234,4,Warranty/Support,ProSupport Plus,2,45034.78,90069.57
PO-2023-000453,1,Warranty/Support,5-Year 24x7x4,3,5239.83,15719.5
PO-2023-001742,2,Software License,Oracle Database,1,8820.15,8820.15
PO-2023-003394,1,Rack,Open Frame Rack 42U,3,3717.07,11151.22
PO-2023-003448,3,Warranty/Support,Hardware Replacement,3,28315.05,84945.14
PO-2023-003146,8,Warranty/Support,Extended Warranty,1,25921.78,25921.78
PO-2023-002509,1,Software License,Windows Server 2022,2,35849.87,71699.74
PO-2023-000768,6,Firewall,FortiGate 600E,2,114519.72,229039.45
PO-2023-002361,2,UPS,OnLine S3 15kVA,2,22597.49,45194.97
PO-2023-000518,2,Optics/Transceivers,SFP28 25GBASE-SR,1,3905.37,3905.37
PO-2023-001833,2,Rack,Server Rack 48U,2,2012.72,4025.44
PO-2023-000025,2,Router,MX480,2,13257.43,26514.85
PO-2023-002912,3,Rack,Server Rack 48U,2,4373.74,8747.49
PO-2023-002860,6,Router,ISR 4451,1,77820.3,77820.3
PO-2023-002492,2,Storage Array,VMAX All Flash,1,141048.08,141048.08
PO-2023-002769,3,Load Balancer,Radware Alteon VA,1,47760.9,47760.9
PO-2023-003093,5,Network Switch,Catalyst 9300,2,67557.41,135114.82
PO-2023-001281,2,Storage Array,3PAR 8450,5,61239.43,306197.17
PO-2023-001087,7,Software License,VMware vSphere,2,30569.05,61138.1
PO-2023-001189,5,UPS,OnLine S3 15kVA,2,48520.2,97040.41
PO-2023-002872,4,Network Switch,Juniper EX4650,1,74106.53,74106.53
PO-2023-000361,1,Warranty/Support,Extended Warranty,2,36046.04,72092.07
PO-2023-003494,1,PDU,Monitored PDU,1,2625.46,2625.46
PO-2023-001724,3,Router,7206 VXR,2,38507.24,77014.49
PO-2023-003329,2,Network Switch,PowerConnect 8024F,1,56813.11,56813.11
PO-2023-002338,1,Router,RTX1210,1,47977.72,47977.72
PO-2023-001127,1,Load Balancer,Kemp LoadMaster LM-X15,1,31692.68,31692.68
PO-2023-001922,7,Router,7206 VXR,1,18303.76,18303.76
PO-2023-000033,9,Warranty/Support,ProSupport Plus,2,19197.43,38394.87
PO-2023-000652,5,Rack,NetShelter SX 42U,2,4943.84,9887.68
PO-2023-001295,13,Cable,Fiber Optic Cable SC-LC,1,481.05,481.05
PO-2023-002646,2,Load Balancer,A10 Thunder 3030S,2,33602.22,67204.44
PO-2023-003044,1,Network Switch,Juniper EX4650,1,34997.86,34997.86
PO-2023-001542,4,Software License,Windows Server 2022,2,83374.67,166749.35
PO-2023-002519,3,Cable,Cat6 Ethernet Cable,1,351.28,351.28
PO-2023-001333,5,Load Balancer,A10 Thunder 3030S,1,58694.61,58694.61
PO-2023-002702,2,Cable,Fiber Optic Cable SC-LC,2,328.55,657.11
PO-2023-002670,6,Load Balancer,Kemp LoadMaster LM-X15,3,58182.7,174548.09
PO-2023-000027,8,Software License,Windows Server 2022,3,59604.31,178812.93
PO-2023-001070,10,PDU,Metered Rack PDU,1,4068.42,4068.42
PO-2023-002725,4,Cooling Unit,CyberAir 3,1,99869.11,99869.11
PO-2023-000115,1,Router,ASR 1001-X,1,86865.54,86865.54
PO-2023-001063,11,Cooling Unit,CyberAir 3,7,51479.31,360355.2
PO-2023-002926,3,Cable,Power Cord C13-C14,1,327.75,327.75
PO-2023-003242,1,Warranty/Support,ProSupport Plus,4,28807.18,115228.74
PO-2023-002412,4,Software License,Microsoft SQL Server,1,36158.3,36158.3
PO-2023-000724,1,Cable,Coaxial Cable RG6,3,114.86,344.58
PO-2023-003111,1,Software License,Windows Server 2022,2,90681.63,181363.27
PO-2023-002111,5,Cable,USB 3.0 Cable,1,313.37,313.37
PO-2023-000333,1,Network Switch,Arista 7050X3,1,64644.14,64644.14
PO-2023-003388,7,Warranty/Support,Hardware Replacement,2,33288.71,66577.43
PO-2023-001660,1,Storage Array,3PAR 8450,1,187123.49,187123.49
PO-2023-000786,4,Optics/Transceivers,SFP+ 10GBASE-SR,1,2525.22,2525.22
PO-2023-002251,1,Server,ThinkSystem SR650,1,33745.65,33745.65
PO-2023-000418,4,Firewall,pfSense SG-5100,2,83035.82,166071.63
PO-2023-001993,3,Network Switch,ProCurve 5406zl,2,63202.61,126405.22
PO-2023-002720,1,Firewall,TZ570,3,59731.04,179193.13
PO-2023-000462,4,Cable,Power Cord C13-C14,1,133.6,133.6
PO-2023-001857,1,Load Balancer,Radware Alteon VA,1,10441.66,10441.66
PO-2023-000486,6,Storage Array,3PAR 8450,1,181180.86,181180.86
PO-2023-003402,2,Software License,VMware vSphere,5,65026.57,325132.85
PO-2023-003008,5,Network Switch,ProCurve 5406zl,2,33323.07,66646.15
PO-2023-002684,1,Software License,Oracle Database,2,70149.53,140299.06
PO-2023-003015,2,Warranty/Support,Premium Support,3,43265.49,129796.46
PO-2023-000215,1,Router,7206 VXR,1,32296.04,32296.04
PO-2023-003058,10,Storage Array,Pure FlashArray//X,1,26301.73,26301.73
PO-2023-002219,1,UPS,PowerWave 9330,2,32383.98,64767.97
PO-2023-002902,1,Warranty/Support,3-Year Next Business Day,5,5975.89,29879.43
PO-2023-000346,1,Load Balancer,Radware Alteon VA,2,25373.23,50746.47
PO-2023-003453,1,PDU,Metered Rack PDU,1,848.33,848.33
PO-2023-002394,10,PDU,Monitored PDU,1,2120.09,2120.09
PO-2023-002921,1,Warranty/Support,Premium Support,4,3336.05,13344.22
PO-2023-001075,1,UPS,RT 11000VA,2,36903.88,73807.76
PO-2023-002356,1,Cooling Unit,CoolIT Direct2Die,1,65121.11,65121.11
PO-2023-002406,5,Optics/Transceivers,CFP 100GBASE-LR4,6,4545.82,27274.95
PO-2023-002131,4,Optics/Transceivers,SFP 1000BASE-T,3,2960.55,8881.65
PO-2023-000122,1,Server,UCS C220 M5,2,15248.74,30497.48
PO-2023-001965,1,Load Balancer,A10 Thunder 3030S,1,77727.22,77727.22
PO-2023-001408,4,Warranty/Support,ProSupport Plus,2,18207.14,36414.28
PO-2023-000628,1,Software License,Red Hat Enterprise Linux,1,63082.78,63082.78
PO-2023-001060,3,Router,MX480,2,53608.0,107216.01
PO-2023-000746,1,Cable,Coaxial Cable RG6,2,135.13,270.26
PO-2023-001830,1,Cooling Unit,SmartCool Gen4,4,73606.74,294426.95
PO-2023-002544,1,Optics/Transceivers,XFP 10GBASE-ER,5,2852.92,14264.58
PO-2023-000060,4,Network Switch,ProCurve 5406zl,2,20810.85,41621.7
PO-2023-002033,1,Storage Array,StorageGRID SG1000,1,360155.09,360155.09
PO-2023-001662,9,UPS,Galaxy 7000,4,12969.2,51876.78
PO-2023-002748,4,PDU,Monitored PDU,2,759.04,1518.07
PO-2023-000158,5,Load Balancer,HAProxy Enterprise,3,71210.07,213630.21
PO-2023-000252,5,Router,MX480,3,63935.27,191805.81
PO-2023-000232,3,UPS,RT 11000VA,1,31304.44,31304.44
PO-2023-002902,7,UPS,PowerWave 9330,1,12739.34,12739.34
PO-2023-000602,2,UPS,Smart-UPS SRT 10000VA,1,12167.74,12167.74
PO-2023-002975,2,Rack,SmartRack 25U,1,1878.91,1878.91
PO-2023-003344,1,Storage Array,NetApp FAS2750,3,429173.74,1287521.21
PO-2023-002971,5,Optics/Transceivers,CFP 100GBASE-LR4,1,3819.7,3819.7
PO-2023-003196,6,Load Balancer,HAProxy Enterprise,7,94270.78,659895.49
PO-2023-000642,1,Warranty/Support,5-Year 24x7x4,1,48306.68,48306.68
PO-2023-000756,4,Software License,Windows Server 2022,1,30710.53,30710.53
PO-2023-002391,3,Software License,Windows Server 2022,2,2210.04,4420.08
PO-2023-002143,1,Storage Array,Unity XT 480,10,37155.97,371559.66
PO-2023-001581,3,UPS,Smart-UPS SRT 10000VA,1,22276.16,22276.16
PO-2023-001099,1,Rack,Server Rack 48U,9,4921.85,44296.62
PO-2023-003177,2,Storage Array,NetApp FAS2750,5,304003.76,1520018.81
PO-2023-002868,5,Optics/Transceivers,XFP 10GBASE-ER,4,2969.68,11878.74
PO-2023-001909,1,UPS,PowerMax 2000,5,48328.24,241641.2
PO-2023-001467,11,Storage Array,StorageGRID SG1000,1,277005.03,277005.03
PO-2023-002928,3,Storage Array,VMAX All Flash,7,296622.34,2076356.35
PO-2023-000076,7,Warranty/Support,ProSupport Plus,1,29844.19,29844.19
PO-2023-002697,3,Software License,Microsoft SQL Server,1,17561.71,17561.71
PO-2023-003397,11,Network Switch,Nexus 9000,2,35275.22,70550.43
PO-2023-002826,1,Router,SRX5800,2,84618.29,169236.59
PO-2023-002052,1,Optics/Transceivers,XFP 10GBASE-ER,8,4294.07,34352.59
PO-2023-001151,1,Software License,Microsoft SQL Server,1,80820.34,80820.34
PO-2023-000227,1,Software License,Oracle Database,2,72921.03,145842.05
PO-2023-001029,7,Server,UCS C220 M5,1,41888.23,41888.23
PO-2023-000152,1,UPS,RT 11000VA,4,17333.22,69332.89
PO-2023-003092,5,UPS,RT 11000VA,2,33169.24,66338.47
PO-2023-002278,1,Software License,Red Hat Enterprise Linux,3,11485.93,34457.78
PO-2023-002657,1,Cable,Cat6 Ethernet Cable,2,395.16,790.33
PO-2023-000727,2,Software License,Oracle Database,2,68525.18,137050.36
PO-2023-000108,2,PDU,Zero U PDU,1,807.53,807.53
PO-2023-001273,2,Warranty/Support,Hardware Replacement,4,41283.65,165134.6
PO-2023-001241,4,Server,PowerEdge R750,1,7199.97,7199.97
PO-2023-003457,1,Optics/Transceivers,XFP 10GBASE-ER,1,4191.51,4191.51
PO-2023-001280,6,Firewall,FortiGate 600E,1,111400.99,111400.99
PO-2023-000321,4,Storage Array,Unity XT 480,1,26758.64,26758.64
PO-2023-000384,5,Router,7206 VXR,3,94178.33,282535.0
PO-2023-003382,1,Load Balancer,F5 BIG-IP 4200v,5,84861.56,424307.79
PO-2023-000168,1,Network Switch,PowerConnect 8024F,1,44496.5,44496.5
PO-2023-001112,1,Router,RTX1210,9,72960.2,656641.81
PO-2023-003033,2,Cable,Fiber Optic Cable SC-LC,1,226.74,226.74
PO-2023-003127,2,Firewall,pfSense SG-5100,2,47268.77,94537.54
PO-2023-001779,3,Router,ASR 1001-X,2,20982.05,41964.1
PO-2023-001920,3,Software License,Oracle Database,1,1778.49,1778.49
PO-2023-002165,3,Load Balancer,A10 Thunder 3030S,2,52037.9,104075.79
PO-2023-001828,6,Optics/Transceivers,SFP+ 10GBASE-SR,4,522.03,2088.12
PO-2023-002017,5,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,1932.54,1932.54
PO-2023-002301,2,Network Switch,Arista 7050X3,2,11251.17,22502.35
PO-2023-000222,4,Server,UCS C220 M5,3,34350.59,103051.77
PO-2023-000816,3,Cooling Unit,SmartCool Gen4,4,13622.22,54488.87
PO-2023-001092,1,Storage Array,3PAR 8450,1,496179.28,496179.28
PO-2023-000314,1,Firewall,PA-3220,2,118972.27,237944.55
PO-2023-002316,4,PDU,Intelligent PDU,4,3460.76,13843.06
PO-2023-003280,2,Load Balancer,Citrix ADC VPX,1,66009.79,66009.79
PO-2023-000028,4,Network Switch,ProCurve 5406zl,2,48264.38,96528.75
PO-2023-000734,6,Storage Array,Pure FlashArray//X,1,153593.31,153593.31
PO-2023-002661,2,Storage Array,NetApp FAS2750,1,88547.32,88547.32
PO-2023-002008,1,Rack,Server Rack 48U,3,1911.7,5735.1
PO-2023-000077,2,Warranty/Support,3-Year Next Business Day,4,561.22,2244.86
PO-2023-001060,4,Rack,NetShelter SX 42U,1,2534.96,2534.96
PO-2023-002099,4,Optics/Transceivers,XFP 10GBASE-ER,2,4416.64,8833.27
PO-2023-001626,6,Rack,Open Frame Rack 42U,2,1578.69,3157.39
PO-2023-001856,1,PDU,Monitored PDU,1,3299.0,3299.0
PO-2023-000128,2,Storage Array,NetApp FAS2750,4,367817.74,1471270.95
PO-2023-001125,2,Software License,Citrix XenApp,4,72132.92,288531.68
PO-2023-000707,1,Firewall,PA-3220,3,34452.37,103357.12
PO-2023-003235,3,Router,ASR 1001-X,2,32031.23,64062.47
PO-2023-002576,2,Storage Array,VMAX All Flash,1,481499.53,481499.53
PO-2023-000932,3,Firewall,ASA 5516-X,1,115403.49,115403.49
PO-2023-000814,4,Cooling Unit,CyberAir 3,4,83541.46,334165.82
PO-2023-002162,7,Firewall,ASA 5516-X,2,120311.12,240622.23
PO-2023-002861,2,Cable,Power Cord C13-C14,1,211.07,211.07
PO-2023-002260,11,Software License,Oracle Database,4,42362.75,169451.01
PO-2023-000382,1,Rack,Colocation Rack 47U,4,3557.18,14228.73
PO-2023-001302,4,Rack,Colocation Rack 47U,2,1867.99,3735.98
PO-2023-000027,5,Software License,Oracle Database,2,36986.13,73972.25
PO-2023-001023,2,PDU,Monitored PDU,1,3823.51,3823.51
PO-2023-001780,2,Load Balancer,HAProxy Enterprise,2,50447.08,100894.17
PO-2023-000286,3,Software License,VMware vSphere,4,34651.3,138605.2
PO-2023-003085,3,Optics/Transceivers,CFP 100GBASE-LR4,1,1072.79,1072.79
PO-2023-001562,3,Rack,SmartRack 25U,3,3630.33,10890.98
PO-2023-000476,1,Server,System x3650 M5,2,35187.2,70374.4
PO-2023-002596,2,Optics/Transceivers,SFP+ 10GBASE-SR,1,4000.1,4000.1
PO-2023-002809,6,Load Balancer,HAProxy Enterprise,4,99238.38,396953.51
PO-2023-002184,1,Network Switch,ProCurve 5406zl,1,74163.26,74163.26
PO-2023-001270,7,Router,RTX1210,3,29132.63,87397.89
PO-2023-001300,3,Server,ThinkSystem SR650,7,43462.41,304236.84
PO-2023-000990,1,Optics/Transceivers,SFP 1000BASE-T,3,1247.43,3742.28
PO-2023-003102,1,Cooling Unit,CoolIT Direct2Die,1,72310.16,72310.16
PO-2023-001392,1,Server,UCS C220 M5,5,25409.17,127045.85
PO-2023-000179,4,Load Balancer,Citrix ADC VPX,14,39397.53,551565.45
PO-2023-002645,1,Router,7206 VXR,2,66284.94,132569.88
PO-2023-002616,1,Storage Array,Unity XT 480,1,257728.54,257728.54
PO-2023-001420,1,Network Switch,Nexus 9000,2,3580.54,7161.09
PO-2023-002788,4,Storage Array,NetApp FAS2750,2,44683.35,89366.7
PO-2023-002272,5,Rack,Server Rack 48U,2,3849.3,7698.6
PO-2023-001308,4,Cable,Fiber Optic Cable SC-LC,1,202.68,202.68
PO-2023-003386,2,Cooling Unit,Stulz CyberAir,3,93876.98,281630.93
PO-2023-000118,1,Rack,Open Frame Rack 42U,1,4553.61,4553.61
PO-2023-000114,1,UPS,RT 11000VA,2,45956.06,91912.12
PO-2023-000672,3,Cable,Fiber Optic Cable SC-LC,3,498.63,1495.89
PO-2023-000993,5,Firewall,FortiGate 600E,2,110120.26,220240.52
PO-2023-002876,1,Optics/Transceivers,SFP28 25GBASE-SR,2,1740.78,3481.56
PO-2023-000046,2,Server,UCS C220 M5,1,28186.16,28186.16
PO-2023-003127,3,Router,ISR 4451,2,88615.97,177231.93
PO-2023-002732,9,Warranty/Support,Premium Support,1,47848.29,47848.29
PO-2023-002725,10,UPS,RT 11000VA,1,10289.06,10289.06
PO-2023-001057,7,PDU,Intelligent PDU,1,4468.83,4468.83
