order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-001469,1,Warranty/Support,Hardware Replacement,4,1054.46,4217.82
PO-2023-000211,3,Software License,Citrix XenApp,1,84436.81,84436.81
PO-2023-002242,7,Load Balancer,Radware Alteon VA,1,50154.08,50154.08
PO-2023-001157,9,Network Switch,Catalyst 9300,2,2541.68,5083.36
PO-2023-002505,2,Software License,Microsoft SQL Server,2,91499.33,182998.65
PO-2023-000089,2,Software License,Microsoft SQL Server,1,13259.7,13259.7
PO-2023-001520,2,Software License,VMware vSphere,1,24303.89,24303.89
PO-2023-000762,2,Rack,Open Frame Rack 42U,1,3285.75,3285.75
PO-2023-000618,1,Server,ProLiant DL380 Gen10,1,10753.42,10753.42
PO-2023-003256,1,PDU,Metered Rack PDU,4,2841.34,11365.36
PO-2023-001087,6,Rack,Colocation Rack 47U,1,3552.19,3552.19
PO-2023-002805,1,Storage Array,3PAR 8450,1,305823.62,305823.62
PO-2023-001152,1,Load Balancer,Citrix ADC VPX,2,86912.72,173825.44
PO-2023-000415,6,Warranty/Support,3-Year Next Business Day,2,8455.31,16910.62
PO-2023-000508,9,Server,PowerEdge R750,8,32174.33,257394.61
PO-2023-002278,4,UPS,Smart-UPS SRT 10000VA,2,26916.93,53833.85
PO-2023-001292,4,Cable,Cat6 Ethernet Cable,1,329.26,329.26
PO-2023-002462,8,Firewall,SRX4600,1,39497.6,39497.6
PO-2023-001552,2,Warranty/Support,ProSupport Plus,1,7627.26,7627.26
PO-2023-002307,1,Server,ThinkSystem SR650,1,22818.0,22818.0
PO-2023-000157,3,Warranty/Support,Premium Support,9,39350.66,354155.94
PO-2023-000290,4,Router,SRX5800,2,75525.14,151050.29
PO-2023-002696,5,Cable,USB 3.0 Cable,1,105.83,105.83
PO-2023-000011,1,Rack,Wall Mount 12U,4,1093.09,4372.35
PO-2023-000290,9,UPS,PowerWave 9330,6,10897.64,65385.83
PO-2023-000060,3,Cooling Unit,Liebert XD,3,27958.82,83876.46
PO-2023-000133,1,Software License,Windows Server 2022,4,78223.33,312893.33
PO-2023-000784,1,Router,7206 VXR,2,25820.35,51640.7
PO-2023-002654,1,Firewall,TZ570,6,145029.05,870174.32
PO-2023-002902,6,Warranty/Support,Extended Warranty,5,46949.59,234747.96
PO-2023-001074,2,Load Balancer,Kemp LoadMaster LM-X15,2,60930.08,121860.16
PO-2023-001235,6,Warranty/Support,Extended Warranty,1,40450.42,40450.42
PO-2023-001714,1,Storage Array,Pure FlashArray//X,5,335854.92,1679274.59
PO-2023-002792,6,Cable,USB 3.0 Cable,8,111.32,890.59
PO-2023-000168,2,Storage Array,Unity XT 480,1,172726.18,172726.18
PO-2023-001021,3,Network Switch,ProCurve 5406zl,2,46447.3,92894.6
PO-2023-002195,1,Load Balancer,Citrix ADC VPX,1,40713.82,40713.82
PO-2023-000660,1,UPS,PowerWave 9330,2,20430.14,40860.29
PO-2023-000617,9,Network Switch,Nexus 9000,2,45288.16,90576.32
PO-2023-000202,3,Warranty/Support,5-Year 24x7x4,4,18160.05,72640.2
PO-2023-001943,1,Network Switch,ProCurve 5406zl,2,60731.13,121462.25
PO-2023-002673,2,PDU,Switched Rack PDU,2,4309.48,8618.95
PO-2023-003239,1,Software License,Microsoft SQL Server,7,46557.75,325904.22
PO-2023-003378,1,Firewall,SRX4600,2,69084.84,138169.68
PO-2023-002703,1,Cable,Cat6 Ethernet Cable,1,477.74,477.74
PO-2023-003019,2,Cable,Fiber Optic Cable SC-LC,3,71.38,214.14
PO-2023-000032,2,Load Balancer,Citrix ADC VPX,3,94093.03,282279.09
PO-2023-000990,3,Router,ASR 1001-X,2,36731.39,73462.79
PO-2023-000544,2,Rack,Open Frame Rack 42U,1,1157.01,1157.01
PO-2023-000028,2,PDU,Zero U PDU,1,4016.82,4016.82
PO-2023-002231,1,Cooling Unit,CyberAir 3,1,27329.1,27329.1
PO-2023-001026,6,PDU,Zero U PDU,1,2736.5,2736.5
PO-2023-000294,1,Server,PowerEdge R750,2,41926.63,83853.26
PO-2023-002447,19,Firewall,PA-3220,1,33232.65,33232.65
PO-2023-002133,4,PDU,Metered Rack PDU,4,581.86,2327.43
PO-2023-000629,1,Server,System x3650 M5,2,12507.72,25015.44
PO-2023-002029,3,Server,ProLiant DL380 Gen10,1,49861.36,49861.36
PO-2023-000002,1,Network Switch,Nexus 9000,2,30112.13,60224.27
PO-2023-002521,7,PDU,Intelligent PDU,9,1536.75,13830.78
PO-2023-001928,1,Cable,USB 3.0 Cable,1,343.02,343.02
PO-2023-002857,1,Cooling Unit,CoolIT Direct2Die,2,11961.68,23923.36
PO-2023-003219,1,Software License,Windows Server 2022,2,4577.42,9154.84
PO-2023-000877,3,Network Switch,Nexus 9000,1,62868.08,62868.08
PO-2023-002757,4,UPS,Smart-UPS SRT 10000VA,3,37406.33,112218.99
PO-2023-003428,1,Server,ThinkSystem SR650,4,23720.91,94883.66
PO-2023-001010,4,Software License,Oracle Database,1,15480.7,15480.7
PO-2023-003302,1,Network Switch,Catalyst 9300,2,37764.7,75529.4
PO-2023-001189,6,Cooling Unit,Liebert XD,1,91870.92,91870.92
PO-2023-000061,1,Software License,Red Hat Enterprise Linux,1,46634.7,46634.7
PO-2023-000252,4,Optics/Transceivers,CFP 100GBASE-LR4,1,3814.4,3814.4
PO-2023-001111,8,Load Balancer,HAProxy Enterprise,3,28145.79,84437.37
PO-2023-003093,2,Router,7206 VXR,5,96712.18,483560.89
PO-2023-000654,5,Router,MX480,2,11940.57,23881.14
PO-2023-002798,3,Optics/Transceivers,CFP 100GBASE-LR4,2,3989.25,7978.51
PO-2023-001728,3,Rack,SmartRack 25U,2,3648.69,7297.39
PO-2023-001962,2,Cable,Power Cord C13-C14,1,59.68,59.68
PO-2023-002627,4,PDU,Monitored PDU,1,3095.58,3095.58
PO-2023-003058,1,Router,MX480,1,43000.19,43000.19
PO-2023-002665,1,Warranty/Support,Premium Support,4,6179.3,24717.21
PO-2023-001311,1,Rack,Wall Mount 12U,1,4045.88,4045.88
PO-2023-001198,2,UPS,OnLine S3 15kVA,4,43093.38,172373.52
PO-2023-002694,1,Warranty/Support,ProSupport Plus,2,34818.18,69636.36
PO-2023-000182,1,UPS,Galaxy 7000,6,20385.74,122314.43
PO-2023-003462,1,PDU,Basic Rack PDU,3,2869.63,8608.89
PO-2023-003495,1,Router,SRX5800,2,22146.74,44293.49
PO-2023-000033,7,Software License,Windows Server 2022,1,31062.7,31062.7
PO-2023-002109,1,Network Switch,ProCurve 5406zl,1,49474.39,49474.39
PO-2023-003155,4,Rack,Colocation Rack 47U,8,3138.98,25111.81
PO-2023-003478,1,Storage Array,Unity XT 480,3,354793.29,1064379.88
PO-2023-003411,4,Cooling Unit,Liebert XD,1,16499.75,16499.75
PO-2023-003137,1,Cable,Coaxial Cable RG6,4,270.5,1081.98
PO-2023-002732,1,Storage Array,StorageGRID SG1000,3,360419.0,1081256.99
PO-2023-000565,1,UPS,Galaxy 7000,1,32149.65,32149.65
PO-2023-000606,1,PDU,Zero U PDU,2,2323.21,4646.42
PO-2023-001036,3,Firewall,TZ570,2,5379.15,10758.29
PO-2023-000158,3,Storage Array,3PAR 8450,1,80606.37,80606.37
PO-2023-002414,2,Optics/Transceivers,CFP 100GBASE-LR4,1,4100.59,4100.59
PO-2023-000966,1,Storage Array,StorageGRID SG1000,4,287004.14,1148016.56
PO-2023-001411,3,Warranty/Support,Extended Warranty,1,29433.24,29433.24
PO-2023-001794,2,Software License,Microsoft SQL Server,1,22436.79,22436.79
PO-2023-002786,2,PDU,Intelligent PDU,5,668.79,3343.97
PO-2023-001932,2,Rack,NetShelter SX 42U,4,1429.12,5716.5
PO-2023-000307,1,Cable,Coaxial Cable RG6,1,412.36,412.36
PO-2023-002018,2,Firewall,SRX4600,1,6933.56,6933.56
PO-2023-001151,9,Software License,VMware vSphere,2,14285.02,28570.04
PO-2023-000337,5,Warranty/Support,3-Year Next Business Day,1,26698.74,26698.74
PO-2023-002757,3,Storage Array,Pure FlashArray//X,2,286358.73,572717.47
PO-2023-002731,5,Optics/Transceivers,XFP 10GBASE-ER,3,1538.99,4616.97
PO-2023-001070,8,Router,MX480,6,8171.69,49030.12
PO-2023-001160,2,Router,RTX1210,2,76402.46,152804.92
PO-2023-001834,1,Firewall,FortiGate 600E,3,90183.59,270550.76
PO-2023-003158,4,Load Balancer,Citrix ADC VPX,1,41821.36,41821.36
PO-2023-002091,5,PDU,Metered Rack PDU,1,3816.35,3816.35
PO-2023-001652,1,Optics/Transceivers,SFP+ 10GBASE-SR,2,2182.56,4365.12
PO-2023-000518,7,Firewall,TZ570,4,30247.03,120988.14
PO-2023-001147,1,Software License,VMware vSphere,2,20913.39,41826.79
PO-2023-003407,2,Cable,HDMI Cable 2.1,1,188.76,188.76
PO-2023-002107,2,Load Balancer,HAProxy Enterprise,1,80218.14,80218.14
PO-2023-003499,3,Cable,Power Cord C13-C14,4,437.95,1751.82
PO-2023-000254,2,Optics/Transceivers,SFP 1000BASE-T,1,125.18,125.18
PO-2023-002811,2,PDU,Switched Rack PDU,1,4068.19,4068.19
PO-2023-000993,4,Rack,Server Rack 48U,4,3102.16,12408.65
PO-2023-000638,1,Server,UCS C220 M5,2,46932.16,93864.32
PO-2023-001143,2,Rack,NetShelter SX 42U,6,4457.35,26744.13
PO-2023-000300,3,Server,PowerEdge R750,1,47683.41,47683.41
PO-2023-002340,5,Storage Array,3PAR 8450,4,281518.39,1126073.56
PO-2023-001784,6,Cooling Unit,InRow RP 300mm,1,33953.93,33953.93
PO-2023-000538,16,Cooling Unit,CoolIT Direct2Die,1,94007.2,94007.2
PO-2023-001316,3,Storage Array,StorageGRID SG1000,2,88136.29,176272.57
PO-2023-002052,3,Optics/Transceivers,SFP+ 10GBASE-SR,2,665.9,1331.8
PO-2023-001295,2,Warranty/Support,ProSupport Plus,3,42973.68,128921.05
PO-2023-000318,1,Cooling Unit,InRow RP 300mm,2,56193.45,112386.89
PO-2023-000942,2,Rack,SmartRack 25U,1,4173.24,4173.24
PO-2023-001195,1,PDU,Basic Rack PDU,2,1097.88,2195.76
PO-2023-001795,3,Software License,Windows Server 2022,1,43065.55,43065.55
PO-2023-001005,1,UPS,PowerWave 9330,1,43815.85,43815.85
PO-2023-001024,2,Server,System x3650 M5,1,20950.77,20950.77
PO-2023-000588,5,Router,SRX5800,1,38611.27,38611.27
PO-2023-003364,5,Load Balancer,Radware Alteon VA,1,12731.56,12731.56
PO-2023-000359,3,Cable,Fiber Optic Cable SC-LC,2,229.28,458.55
PO-2023-000924,1,Optics/Transceivers,SFP28 25GBASE-SR,1,1162.97,1162.97
PO-2023-002849,1,Cooling Unit,Stulz CyberAir,2,89043.35,178086.71
PO-2023-001063,3,UPS,RT 11000VA,3,21943.38,65830.15
PO-2023-000017,4,Software License,Microsoft SQL Server,1,4435.74,4435.74
PO-2023-002081,8,PDU,Monitored PDU,1,4069.52,4069.52
PO-2023-003261,1,Software License,Windows Server 2022,2,8087.54,16175.08
PO-2023-002731,1,Firewall,ASA 5516-X,2,65759.16,131518.32
PO-2023-001064,1,Warranty/Support,Premium Support,5,22976.23,114881.15
PO-2023-003002,4,Warranty/Support,3-Year Next Business Day,3,45071.16,135213.48
PO-2023-002446,4,Rack,Wall Mount 12U,1,1691.27,1691.27
PO-2023-002850,17,Server,System x3650 M5,1,9303.52,9303.52
PO-2023-002584,1,UPS,OnLine S3 15kVA,4,38094.38,152377.53
PO-2023-003223,9,Warranty/Support,Premium Support,1,37920.73,37920.73
PO-2023-000782,4,UPS,PowerWave 9330,2,16111.24,32222.48
PO-2023-001603,3,Firewall,PA-3220,1,134671.18,134671.18
PO-2023-001704,1,UPS,PowerMax 2000,2,17021.25,34042.5
PO-2023-002806,2,Rack,NetShelter SX 42U,2,1027.75,2055.5
PO-2023-001528,1,Rack,Wall Mount 12U,2,4305.23,8610.45
PO-2023-002668,1,Network Switch,Juniper EX4650,2,19043.69,38087.37
PO-2023-000220,1,Storage Array,Pure FlashArray//X,2,228056.07,456112.13
PO-2023-001521,8,Router,RTX1210,2,71785.62,143571.23
PO-2023-002347,3,Rack,Wall Mount 12U,3,1260.99,3782.96
PO-2023-000761,3,Software License,Oracle Database,1,14183.84,14183.84
PO-2023-002023,1,Rack,NetShelter SX 42U,3,3074.83,9224.48
PO-2023-001447,2,Network Switch,Catalyst 9300,2,48175.12,96350.24
PO-2023-002582,2,Rack,SmartRack 25U,1,2869.21,2869.21
PO-2023-000889,1,Optics/Transceivers,SFP28 25GBASE-SR,4,4658.1,18632.42
PO-2023-002848,1,Firewall,FortiGate 600E,2,132840.47,265680.95
PO-2023-002529,1,Firewall,pfSense SG-5100,3,34753.46,104260.38
PO-2023-002852,1,PDU,Intelligent PDU,2,2084.88,4169.75
PO-2023-000334,8,Rack,Server Rack 48U,1,4276.94,4276.94
PO-2023-002356,5,PDU,Basic Rack PDU,1,4475.68,4475.68
PO-2023-000415,5,Server,PowerEdge R750,1,48283.92,48283.92
PO-2023-003237,4,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,1839.87,1839.87
PO-2023-002242,9,Rack,Open Frame Rack 42U,4,2921.82,11687.29
PO-2023-000083,1,Network Switch,Catalyst 9300,2,24139.09,48278.17
PO-2023-001618,2,Network Switch,Juniper EX4650,2,4000.35,8000.71
PO-2023-002939,2,Storage Array,NetApp FAS2750,1,350881.01,350881.01
PO-2023-000768,9,Optics/Transceivers,SFP 1000BASE-T,1,2161.34,2161.34
PO-2023-000176,4,Storage Array,StorageGRID SG1000,5,369063.59,1845317.97
PO-2023-000465,4,Cable,Coaxial Cable RG6,1,466.14,466.14
PO-2023-002941,1,Cable,USB 3.0 Cable,4,436.12,1744.48
PO-2023-001707,1,Server,ProLiant DL380 Gen10,4,27539.38,110157.52
PO-2023-001732,3,Cooling Unit,Stulz CyberAir,1,54582.21,54582.21
PO-2023-000324,4,Firewall,SRX4600,1,147609.05,147609.05
PO-2023-001433,5,Network Switch,ProCurve 5406zl,1,23463.39,23463.39
PO-2023-003093,1,Cable,Power Cord C13-C14,2,329.74,659.48
PO-2023-000662,7,Router,7206 VXR,2,7705.96,15411.92
PO-2023-000370,2,Warranty/Support,3-Year Next Business Day,3,18631.18,55893.53
PO-2023-001702,2,Storage Array,VMAX All Flash,3,418539.95,1255619.84
PO-2023-000088,3,PDU,Switched Rack PDU,8,3503.08,28024.61
PO-2023-003034,2,Rack,NetShelter SX 42U,1,3612.32,3612.32
PO-2023-002757,1,Optics/Transceivers,CFP 100GBASE-LR4,1,2378.17,2378.17
PO-2023-000777,1,Storage Array,StorageGRID SG1000,1,35159.7,35159.7
PO-2023-001258,4,Software License,Windows Server 2022,1,99951.86,99951.86
PO-2023-001183,1,Server,PowerEdge R740,3,17515.01,52545.02
PO-2023-003223,4,Warranty/Support,Extended Warranty,2,35987.22,71974.44
PO-2023-000877,2,Software License,Red Hat Enterprise Linux,1,33773.43,33773.43
PO-2023-003217,2,Storage Array,Pure FlashArray//X,2,33412.91,66825.82
PO-2023-001641,1,Software License,Oracle Database,2,24501.06,49002.13
PO-2023-000911,4,Warranty/Support,ProSupport Plus,5,17417.0,87085.01
PO-2023-002825,2,Cooling Unit,SmartCool Gen4,1,59833.89,59833.89
PO-2023-000171,1,Warranty/Support,3-Year Next Business Day,4,33825.7,135302.79
PO-2023-003127,6,PDU,Basic Rack PDU,2,2642.06,5284.13
PO-2023-001521,4,Server,PowerEdge R750,3,42611.88,127835.64
PO-2023-000796,1,Cooling Unit,CoolIT Direct2Die,1,71116.22,71116.22
PO-2023-001182,1,Load Balancer,A10 Thunder 3030S,7,94647.76,662534.35
PO-2023-001349,4,Firewall,ASA 5516-X,2,46280.2,92560.39
PO-2023-000842,9,Warranty/Support,Premium Support,1,20728.56,20728.56
PO-2023-000105,1,Server,PowerEdge R740,3,9785.47,29356.4
PO-2023-002198,3,Cooling Unit,Liebert XD,1,41153.51,41153.51
PO-2023-000543,4,Load Balancer,Kemp LoadMaster LM-X15,2,82275.06,164550.12
PO-2023-000683,1,Network Switch,Arista 7050X3,2,4320.61,8641.22
PO-2023-001040,7,Router,ISR 4451,1,36343.35,36343.35
PO-2023-000769,1,Warranty/Support,ProSupport Plus,3,29265.56,87796.68
PO-2023-002311,1,Warranty/Support,Extended Warranty,1,29694.14,29694.14
PO-2023-001363,1,Optics/Transceivers,CFP 100GBASE-LR4,3,2041.49,6124.47
PO-2023-002953,10,Load Balancer,HAProxy Enterprise,1,42804.52,42804.52
PO-2023-000429,5,Firewall,PA-3220,4,45985.02,183940.07
PO-2023-001240,1,Rack,NetShelter SX 42U,1,4050.3,4050.3
PO-2023-001972,2,PDU,Metered Rack PDU,1,1499.9,1499.9
PO-2023-000516,9,Server,PowerEdge R750,3,38563.89,115691.67
PO-2023-003269,4,Software License,Windows Server 2022,7,18595.73,130170.11
PO-2023-000693,2,Router,ISR 4451,2,99201.79,198403.58
PO-2023-000773,7,Firewall,ASA 5516-X,1,125635.56,125635.56
PO-2023-000093,2,Firewall,SRX4600,2,91712.69,183425.37
PO-2023-002963,3,Server,ThinkSystem SR650,1,15154.68,15154.68
PO-2023-001672,4,Cooling Unit,InRow RP 300mm,2,45620.56,91241.11
PO-2023-001611,8,Firewall,PA-3220,2,62041.95,124083.89
PO-2023-001269,9,Rack,Colocation Rack 47U,1,1323.68,1323.68
PO-2023-002813,1,Software License,Windows Server 2022,1,68467.3,68467.3
PO-2023-000988,3,Cooling Unit,CyberAir 3,1,32876.12,32876.12
PO-2023-002586,1,Software License,Microsoft SQL Server,2,42076.11,84152.21
PO-2023-002851,2,Cooling Unit,CoolIT Direct2Die,1,39441.7,39441.7
PO-2023-001681,7,Network Switch,Catalyst 9300,2,73561.78,147123.56
PO-2023-001255,4,Rack,Colocation Rack 47U,3,4677.58,14032.74
PO-2023-001712,5,UPS,Smart-UPS SRT 10000VA,4,38250.77,153003.06
PO-2023-001298,3,Server,UCS C220 M5,1,47326.03,47326.03
PO-2023-000310,8,Firewall,PA-3220,2,95886.38,191772.77
PO-2023-002306,4,Load Balancer,Kemp LoadMaster LM-X15,1,40081.22,40081.22
PO-2023-002868,4,Software License,Microsoft SQL Server,5,44490.5,222452.52
PO-2023-000306,2,Warranty/Support,Extended Warranty,1,27498.68,27498.68
PO-2023-002994,2,Storage Array,3PAR 8450,1,471777.14,471777.14
PO-2023-003039,2,Rack,Colocation Rack 47U,1,4579.93,4579.93
PO-2023-002969,10,Warranty/Support,Extended Warranty,2,39338.71,78677.42
PO-2023-003248,1,Rack,Server Rack 48U,2,3044.5,6089.01
PO-2023-001590,3,Software License,Windows Server 2022,2,21399.73,42799.47
PO-2023-003397,9,Load Balancer,F5 BIG-IP 4200v,2,52737.06,105474.12
PO-2023-002870,1,Firewall,ASA 5516-X,1,73154.1,73154.1
PO-2023-002356,4,Firewall,TZ570,2,120682.8,241365.6
PO-2023-000531,2,Cable,Power Cord C13-C14,3,433.31,1299.94
PO-2023-000425,2,Software License,Red Hat Enterprise Linux,4,52093.56,208374.25
PO-2023-000446,1,Warranty/Support,3-Year Next Business Day,2,40181.31,80362.62
PO-2023-000621,2,Software License,VMware vSphere,5,19890.61,99453.05
PO-2023-001482,4,Load Balancer,F5 BIG-IP 4200v,3,84394.99,253184.96
PO-2023-000290,2,Cooling Unit,CyberAir 3,4,76678.23,306712.94
PO-2023-002305,3,Cable,Fiber Optic Cable SC-LC,1,206.99,206.99
PO-2023-001546,2,Rack,Server Rack 48U,1,2213.43,2213.43
PO-2023-002482,1,Software License,Windows Server 2022,3,87970.31,263910.94
PO-2023-002575,3,Cooling Unit,Stulz CyberAir,2,97613.64,195227.28
PO-2023-003268,4,PDU,Switched Rack PDU,4,4922.91,19691.64
PO-2023-002831,3,Warranty/Support,Premium Support,2,12257.29,24514.57
PO-2023-000795,5,Warranty/Support,ProSupport Plus,6,22618.29,135709.77
PO-2023-002398,16,Rack,Server Rack 48U,4,2919.88,11679.52
PO-2023-003047,5,Software License,Red Hat Enterprise Linux,1,6328.12,6328.12
PO-2023-000615,4,Rack,Server Rack 48U,2,2372.06,4744.12
PO-2023-000882,3,UPS,RT 11000VA,3,25039.38,75118.15
PO-2023-000232,7,Software License,Microsoft SQL Server,1,88339.03,88339.03
PO-2023-002285,8,Network Switch,Juniper EX4650,2,55438.24,110876.48
PO-2023-002593,3,Software License,Citrix XenApp,3,64676.67,194030.01
PO-2023-000575,1,Cable,Cat6 Ethernet Cable,4,245.32,981.3
PO-2023-001213,1,Firewall,FortiGate 600E,2,142844.3,285688.6
PO-2023-002038,1,Cable,Power Cord C13-C14,1,180.64,180.64
PO-2023-000301,2,Storage Array,StorageGRID SG1000,9,157177.14,1414594.25
PO-2023-000734,5,Optics/Transceivers,XFP 10GBASE-ER,3,4602.38,13807.13
PO-2023-000263,4,Cooling Unit,SmartCool Gen4,1,78479.74,78479.74
PO-2023-002300,2,Network Switch,PowerConnect 8024F,1,60781.3,60781.3
PO-2023-000450,1,Server,PowerEdge R750,5,48596.74,242983.7
PO-2023-001131,2,Network Switch,PowerConnect 8024F,2,55966.75,111933.49
PO-2023-002847,1,Firewall,pfSense SG-5100,1,29186.29,29186.29
PO-2023-001729,3,Firewall,PA-3220,2,149826.0,299652.01
PO-2023-002447,13,Optics/Transceivers,SFP28 25GBASE-SR,1,2917.27,2917.27
PO-2023-001802,12,Storage Array,VMAX All Flash,1,485923.21,485923.21
PO-2023-002469,2,Server,System x3650 M5,3,49108.09,147324.28
PO-2023-000605,4,Optics/Transceivers,SFP28 25GBASE-SR,2,546.22,1092.45
PO-2023-002578,3,Warranty/Support,Premium Support,1,47772.96,47772.96
PO-2023-002355,1,Storage Array,3PAR 8450,1,81113.16,81113.16
PO-2023-003007,1,Optics/Transceivers,SFP28 25GBASE-SR,2,1941.93,3883.85
PO-2023-000259,1,Warranty/Support,Hardware Replacement,1,42359.85,42359.85
PO-2023-001524,1,Storage Array,Pure FlashArray//X,6,39727.78,238366.7
PO-2023-003095,2,UPS,Galaxy 7000,4,31013.48,124053.93
PO-2023-003198,9,UPS,OnLine S3 15kVA,1,30121.38,30121.38
PO-2023-002864,5,Load Balancer,Kemp LoadMaster LM-X15,1,85285.18,85285.18
PO-2023-002361,8,Load Balancer,HAProxy Enterprise,1,53338.56,53338.56
PO-2023-002526,17,Load Balancer,Kemp LoadMaster LM-X15,2,92520.88,185041.77
PO-2023-001417,2,Cable,Cat6 Ethernet Cable,1,215.13,215.13
PO-2023-000853,1,Cooling Unit,InRow RP 300mm,1,16632.21,16632.21
PO-2023-003121,2,UPS,PowerMax 2000,9,24163.72,217473.45
PO-2023-002790,4,Software License,Microsoft SQL Server,3,15488.45,46465.36
PO-2023-002705,3,Warranty/Support,Extended Warranty,1,28735.56,28735.56
PO-2023-002447,18,Storage Array,Unity XT 480,5,401680.44,2008402.19
PO-2023-001383,7,Warranty/Support,Hardware Replacement,1,5264.08,5264.08
PO-2023-000041,3,Warranty/Support,Extended Warranty,3,40424.78,121274.33
PO-2023-002060,6,Cable,Coaxial Cable RG6,2,90.8,181.61
PO-2023-000652,16,Software License,VMware vSphere,6,29438.27,176629.64
PO-2023-003194,1,Warranty/Support,Premium Support,6,34439.4,206636.38
PO-2023-000380,1,Load Balancer,Citrix ADC VPX,3,31927.47,95782.41
PO-2023-000658,2,Software License,Microsoft SQL Server,5,33682.35,168411.75
PO-2023-001189,4,Load Balancer,Radware Alteon VA,1,74436.3,74436.3
PO-2023-001396,2,Network Switch,Catalyst 9300,1,60182.56,60182.56
PO-2023-001087,9,Load Balancer,A10 Thunder 3030S,6,67842.33,407053.99
PO-2023-002574,1,Server,ProLiant DL380 Gen10,1,16470.54,16470.54
PO-2023-003072,3,Firewall,ASA 5516-X,2,133348.97,266697.94
PO-2023-002249,3,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,1916.93,1916.93
PO-2023-001375,1,Server,PowerEdge R750,3,18520.29,55560.86
PO-2023-002948,2,Load Balancer,Radware Alteon VA,1,49303.55,49303.55
PO-2023-000567,5,Warranty/Support,Hardware Replacement,2,37587.2,75174.4
PO-2023-001115,6,Optics/Transceivers,CFP 100GBASE-LR4,3,2580.1,7740.31
PO-2023-000079,4,Warranty/Support,Hardware Replacement,1,10993.13,10993.13
PO-2023-002653,5,Storage Array,Unity XT 480,5,390645.47,1953227.37
PO-2023-000652,15,Network Switch,Arista 7050X3,2,57561.07,115122.15
PO-2023-002820,1,UPS,Galaxy 7000,2,8741.23,17482.46
PO-2023-003374,1,Rack,Wall Mount 12U,1,1855.24,1855.24
PO-2023-001204,6,Storage Array,3PAR 8450,4,394245.92,1576983.67
PO-2023-001371,15,Cable,Fiber Optic Cable SC-LC,7,477.59,3343.1
PO-2023-000164,3,Network Switch,ProCurve 5406zl,2,60826.65,121653.3
PO-2023-001041,2,Firewall,PA-3220,2,38327.45,76654.89
PO-2023-002800,3,Cable,Coaxial Cable RG6,2,221.76,443.52
PO-2023-002672,4,Warranty/Support,ProSupport Plus,1,35551.73,35551.73
PO-2023-002909,1,Server,System x3650 M5,3,18756.93,56270.79
PO-2023-003466,1,Router,7206 VXR,1,30302.87,30302.87
PO-2023-002377,3,Network Switch,Nexus 9000,2,16344.71,32689.42
PO-2023-000295,2,Storage Array,Pure FlashArray//X,6,68379.72,410278.34
PO-2023-003188,1,Network Switch,Arista 7050X3,2,65638.57,131277.13
PO-2023-002107,7,Storage Array,StorageGRID SG1000,1,79783.83,79783.83
PO-2023-002407,3,Cable,Coaxial Cable RG6,3,96.49,289.46
PO-2023-002587,1,Warranty/Support,Extended Warranty,2,22497.09,44994.18
PO-2023-002266,3,Load Balancer,Radware Alteon VA,3,92068.76,276206.29
PO-2023-001347,2,Cooling Unit,CoolIT Direct2Die,2,23113.6,46227.19
PO-2023-000977,1,Network Switch,Juniper EX4650,2,33580.89,67161.78
PO-2023-000036,4,Server,ProLiant DL380 Gen10,2,49341.53,98683.06
PO-2023-002506,1,Optics/Transceivers,XFP 10GBASE-ER,2,3537.35,7074.71
PO-2023-000858,8,Server,ThinkSystem SR650,1,8872.45,8872.45
PO-2023-002270,1,Network Switch,Nexus 9000,2,38239.61,76479.23
PO-2023-001036,2,Firewall,PA-3220,1,81334.19,81334.19
PO-2023-002919,7,Warranty/Support,Hardware Replacement,4,30660.45,122641.81
PO-2023-002407,2,Warranty/Support,Extended Warranty,2,49350.47,98700.94
PO-2023-001717,5,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,3603.01,7206.03
PO-2023-000194,4,Software License,VMware vSphere,4,62770.16,251080.64
PO-2023-003458,1,Storage Array,NetApp FAS2750,2,72187.09,144374.18
PO-2023-000475,3,Warranty/Support,5-Year 24x7x4,1,11728.44,11728.44
PO-2023-001417,5,Optics/Transceivers,QSFP+ 40GBASE-LR4,6,3998.48,23990.9
PO-2023-000990,4,Load Balancer,Citrix ADC VPX,2,72729.31,145458.62
PO-2023-002856,5,Firewall,ASA 5516-X,1,135780.23,135780.23
PO-2023-000780,3,Cable,Cat6 Ethernet Cable,1,17.65,17.65
PO-2023-001619,1,Software License,Citrix XenApp,2,21371.62,42743.23
PO-2023-001051,5,UPS,PowerMax 2000,3,38290.77,114872.32
PO-2023-002135,1,PDU,Monitored PDU,2,4082.76,8165.51
PO-2023-000486,4,Cable,Cat6 Ethernet Cable,7,227.55,1592.88
PO-2023-002825,3,Warranty/Support,Hardware Replacement,2,21880.76,43761.53
PO-2023-000494,3,Warranty/Support,ProSupport Plus,2,26426.05,52852.09
PO-2023-003187,3,Software License,VMware vSphere,1,67259.05,67259.05
PO-2023-001330,4,Network Switch,Nexus 9000,2,48693.59,97387.18
PO-2023-002406,3,Cooling Unit,SmartCool Gen4,3,67839.22,203517.67
